	MP-ID	Comp Flatness score	Flat/not-flat	Flat segments
27077	mp-644672	0.98813206	True	[3, 4]
27078	mp-644707	0.9355168	True	[1, 3]
27079	mp-644729	0.97009015	True	[3, 4]
27080	mp-644739	0.13206577	False	[]
27081	mp-644741	0.7989978	True	[3]
27082	mp-644751	0.02716852	False	[]
27083	mp-644758	0.98009765	True	[2, 3, 4]
27084	mp-644763	0.97245437	True	[1, 3, 4]
27085	mp-644802	0.9117762	True	[1, 2]
27086	mp-644827	0.97943306	True	[3, 4]
27087	mp-644828	0.934418	True	[3, 4]
27088	mp-644841	0.89674824	True	[3, 4]
27089	mp-644875	0.77750874	False	[]
27090	mp-644879	0.892616	True	[3, 4]
27091	mp-644883	0.55691075	False	[]
27092	mp-644899	0.966526	True	[1, 2, 3, 4]
27093	mp-645124	0.8065953	True	[3]
27094	mp-645130	0.9694623	True	[1, 2, 3, 4]
27095	mp-645159	0.68959755	False	[]
27096	mp-645166	0.8915532	False	[]
27097	mp-645172	0.9573125	True	[3, 4]
27098	mp-645182	0.49446282	False	[]
27099	mp-645193	0.9706952	True	[1, 2, 3, 4]
27100	mp-645208	0.9452544	True	[3, 4]
27101	mp-645272	0.9375334	True	[4]
27102	mp-645282	0.98265254	True	[3, 4]
27103	mp-645286	0.9527412	True	[1, 2, 4]
27104	mp-645291	0.9511945	True	[3, 4]
27105	mp-645299	0.94803184	True	[3, 4]
27106	mp-645300	0.77289915	False	[]
27107	mp-645301	0.98540485	True	[1, 2]
27108	mp-645303	0.8757522	True	[3]
27109	mp-645326	0.98920184	True	[3, 4]
27110	mp-645330	0.75812864	True	[3]
27111	mp-645339	0.97762066	True	[1, 2, 3, 4]
27112	mp-645340	0.96487	True	[1, 2]
27113	mp-645364	0.9710282	True	[1, 2]
27114	mp-645418	0.9409079	True	[2, 3, 4]
27115	mp-645425	0.9001144	True	[1, 3, 4]
27116	mp-645435	0.856204	True	[3]
27117	mp-645513	0.98740864	True	[3, 4]
27118	mp-645514	0.84760916	True	[1, 4]
27119	mp-645555	0.9111789	True	[3, 4]
27120	mp-645568	0.9855849	True	[3, 4]
27121	mp-645592	0.76875067	True	[3]
27122	mp-645662	0.96634865	True	[1, 2]
27123	mp-645663	0.97918516	True	[3, 4]
27124	mp-645687	0.9454688	True	[3, 4]
27125	mp-645700	0.9676217	True	[1, 4]
27126	mp-645717	0.990118	True	[3, 4]
27127	mp-645719	0.43920243	False	[]
27128	mp-645740	0.6762167	True	[4]
27129	mp-645743	0.9550445	True	[3, 4]
27130	mp-645799	0.805296	True	[3]
27131	mp-645902	0.9799753	True	[3, 4]
27132	mp-645953	0.75751895	True	[2, 3]
27133	mp-646008	0.9712549	True	[1, 4]
27134	mp-646039	0.42808813	False	[]
27135	mp-646102	0.95915073	True	[3, 4]
27136	mp-646116	0.94257945	True	[4]
27137	mp-646122	0.94678056	True	[3, 4]
27138	mp-646129	0.9848938	True	[1, 2, 3]
27139	mp-646192	0.9875734	True	[3, 4]
