mat_id,drop_values
mp-1191949,"[0.9671789346455639, 0.9644598186954347, 0.9673409660120413, 0.9665222663891393, 0.9638780657350198, 0.9671029948115291, 0.9660017084490989, 0.9635969495279185, 0.9667671884643017]"
mp-1191954,"[0.99348861220602, 0.9903974355254921, 0.9903826017626308, 0.9902987658299478]"
mp-1191958,"[0.9691636131649763, 0.959564210760919, 0.9595927352454496, 0.9567803067069263, 0.9614877816556905, 0.9697881236502701, 0.9609543845955745, 0.9686246073233759]"
mp-1191960,"[0.978360068958714, 0.9788741220894724, 0.9786734933781975, 0.9783948945970614, 0.9782684840879506, 0.9780207429110878, 0.978722154942197, 0.9774684285198576]"
mp-1191962,"[0.957993612730438, 0.9943135351960494, 0.9927910255578534, 0.984833697451076]"
mp-1191972,"[0.992928719011255, 0.9068020956206847, 0.9975124233329052, 0.9136269618674351]"
mp-1191976,"[0.9777343258718477, 0.9809735943062666, 0.9804317788044082, 0.9778280660876802, 0.981712632086297, 0.9743790815561675, 0.9785051140295918, 0.9774015824224859, 0.9780000558167293]"
mp-1191979,"[0.9941055138332141, 0.9978585084652479, 0.9976923584193383, 0.9978678618309526, 0.9972410567670836, 0.9928624185977085]"
mp-1191996,"[0.942111503770905, 0.9909904903395116, 0.9220341622967914, 0.99198512154961]"
mp-1192004,"[0.9602857169595798, 0.9117926492516358]"
mp-1192007,"[6.645063299267416e-05, 0.8209331274201827, 0.3861232738655869, 0.9262836107557343, 0.38000141542607657, 0.9266737377683429, 0.37191266590808514, 0.8104873211632118, 0.22204361067453804, 0.8141833284470136, 0.9757804208865547]"
mp-1192008,"[0.9809810830396453, 0.9830816753831254, 0.9842757658090325, 0.9808339550342602, 0.9855715456719292, 0.9872115502832806]"
mp-1192010,"[0.9933302443536597, 0.9905254189969339, 0.9904827767649342, 0.9904349776232194]"
mp-1192011,[-1]
mp-1192022,"[0.9680286253042601, 0.9675705107654973, 0.9150624459032419, 0.9671279213305545, 0.9143672884072633, 0.9674997572436458, 0.9554721853451967, 0.9062057279470231]"
mp-1192025,"[0.9000592224829583, 0.9272821798657026, 0.8583779573394135, 0.9256965194723636, 0.901622202263043]"
mp-1192029,"[0.9888910117084081, 0.9893079370763309, 0.9893179015413489, 0.9889495300217092, 0.9889421941851432, 0.9892512262660119, 0.9893048451396332, 0.9888955945124138, 0.9889664925160968, 0.9888287767930174]"
mp-1192030,[-1]
mp-1192032,[-1]
mp-1192038,"[0.9251262804524888, 0.9213932682245762, 0.9564582746578829, 0.9266910471282211]"
mp-1192039,"[0.9797112734117012, 0.9889126088348242, 0.9885883374449543, 0.9769826604487415]"
mp-1192040,"[0.8553465239754253, 0.9648675135152056, 0.9650339772108827, 0.9649231873379636, 0.855948395484625]"
mp-1192042,"[0.9936813401216443, 0.9889913659180454, 0.9890105496342906, 0.9935142317455389, 0.9889526377511682, 0.9888770715922307]"
mp-1192050,"[0.9945286332143745, 0.9960480263422503, 0.9934066180817982]"
mp-1192052,"[0.9947395511973298, 0.9716001808394001, 0.9758248283665855, 0.9737885374250002, 0.971578376766923, 0.9782840209386308, 0.9642389988479322]"
mp-1192057,"[0.9957881057655964, 0.9900823419127763, 0.9958211726385237, 0.9944353151618598, 0.9958920805037982, 0.996126723899004]"
mp-1192059,"[0.9974530611974328, 0.9974721996925198, 0.9982637213898916, 0.9974842624453258, 0.9975054115304286]"
mp-1192064,"[0.9785758237148836, 0.9826745369014729, 0.9818824320708933, 0.9783024958874681, 0.9840160384453763, 0.9863788035925662]"
mp-1192074,"[0.9997776569233817, 0.9902070648713003]"
mp-1192085,"[0.9992484722224925, 0.9952110868598181, 0.9947089006728089, 0.9968992122577094, 0.9997120467407821, 0.9968656563904249, 0.9946567431348358, 0.995177087596331]"
mp-1192091,[-1]
mp-1192094,"[0.9985213639940004, 0.9843704774465417, 0.998503266315531, 0.9836930955372144, 0.9985150390557677, 0.9838627512400262]"
mp-1192095,"[0.9898923863148636, 0.9789853799484665, 0.9774395683390543, 0.9793748158104231, 0.9680273800480218, 0.9904953781130622]"
mp-1192099,"[0.9287835957377596, 0.9804459525401747, 0.9946590680703561, 0.9239937329619335, 0.9961737594537743, 0.9824597033509832, 0.9962999734718755]"
mp-1192102,"[0.9763307724520159, 0.9776788412190697, 0.9770725670650543, 0.9756825973731934, 0.9797297621776105, 0.9734146970880614, 0.9767138293049689, 0.9796152641815651, 0.9726495519533827]"
mp-1192105,"[0.9887527395794894, 0.9372424562428784, 0.9944429875158659, 0.9460878962218929, 0.988732741712461, 0.936217591771545, 0.9891285111075706, 0.9937842741153645]"
mp-1192108,"[0.9039397681005568, 0.9980240410401078, 0.9964931289460027, 0.9023991092692931, 0.9979889929571372, 0.8859449838151386, 0.9990607632921817]"
mp-1192110,"[0.9894090087238709, 0.989444461749846, 0.9893332577708542, 0.989349014645257, 0.9891922042594864]"
mp-1192120,"[1.0408230373630225, 0.9959271885037322, 1.0409142273673784, 0.9983831866748387, 1.0405429376498632, 0.9959143810224504]"
mp-1192126,"[0.9854700460818736, 0.9470474445264592, 0.9846998753365681, 0.966779597483106, 0.984586121597464, 0.9689836424061188]"
mp-1192129,"[0.9643215254387085, 0.9767064669640229, 0.9729109133871457, 0.9760264922140706, 0.9966538770042555]"
mp-1192140,"[0.9916516718646237, 0.9837912821937276]"
mp-1192157,"[0.987857296841413, 0.9878245451804749, 0.9877889413311431, 0.9876571374231817, 0.9876077241558905, 0.9874951785308371]"
mp-1192172,"[0.9985429266298665, 0.9984890132784956, 0.992275163323616, 0.9922136977212496]"
mp-1192173,"[0.9804312984391311, 0.99469305338048, 0.9945848041739584, 0.9801023144158261]"
mp-1192181,"[0.9988194048493169, 0.9989378507012148, 0.9986868848621583, 0.949572724775373]"
mp-1192188,"[0.9890063914794092, 0.9824007787178977, 0.9679147809136798, 0.9898505172522906, 0.986830821477471, 0.9671476471024593, 0.9825984163628256]"
mp-1192190,"[0.9931387631922121, 0.993249300656458, 0.9915799277805758]"
mp-1192196,"[0.9441375814812804, 0.8868202923049633, 0.9169579851958379, 0.8840091893938935, 0.9433441543399615, 0.8753454236731821, 0.9166311828040461, 0.8741402323195188, 0.9145507923124373, 0.887035526669812, 0.9154204109100966]"
mp-1192199,"[0.9831037068177624, 0.9960720176771352, 0.9827782968678765]"
mp-1192202,"[0.9723301080429124, 0.9897532389885966, 0.8768388536321808, 0.9888743314892481, 0.9926267821163908, 0.8809401883257164, 0.9720045868526778]"
mp-1192203,"[0.9631772495587267, 0.9403042893305988, 0.9601144633032965, 0.9543049857739679, 0.9592752273852345, 0.8584783580563132]"
mp-1192206,[-1]
mp-1192209,"[0.9980165025517868, 0.9694157816813946, 0.9714739094133102, 0.9928080616958449, 0.972663929188916, 0.9724102979779993]"
mp-1192212,"[0.8812339935617133, 0.9958534830264257, 0.9964774672561089, 0.8810069872044535, 0.9960327255119462, 0.9965308453291776]"
mp-1192213,[-1]
mp-1192215,"[0.9959231740311739, 0.9646999731085536, 0.964727591739095, 0.9652420501011977, 0.9650815831476134]"
mp-1192216,"[0.9777769291731919, 0.9802264392140233, 0.9777459828074874, 0.9775015981059747, 0.9806116879009477, 0.9801303876327492, 0.9796809369550218, 0.977462925855607]"
mp-1192219,"[0.8881390329306152, 0.9044770915648014, 0.9302807438174727, 0.925743192843236, 0.893446917948826]"
mp-1192222,"[0.937592255953746, 0.9855764954219378, 0.9377990123730673, 0.9855128339035104, 0.9319639487211058, 0.9934906763042021, 0.57280890847263, 0.9988969439560222, 0.9981831167436901, 0.9363364083089937, 0.9978301025307841, 0.5793206829981467, 0.9991721534419711]"
mp-1192227,"[0.9915823479235103, 0.9884318132613051, 0.8913648530660909, 0.9895532667102392, 0.9055926105289417, 0.9695332501599243]"
mp-1192228,[-1]
mp-1192231,"[0.9935591245083218, 0.9639818478156119, 0.978692602762775, 0.968045430499549, 0.9597390756897791, 0.9903319217572752]"
mp-1192234,"[0.9838623691696347, 0.9840756599650595, 0.9711894072102616, 0.9979837809572785, 0.97105644177494, 0.9979800112560764]"
mp-1192242,"[0.9859563420034806, 0.9859214515878872, 0.9969063454602476]"
mp-1192249,[-1]
mp-1192256,"[0.9830643441631448, 0.9829788375502763, 0.9959777035155266]"
mp-1192259,"[0.973610380521793, 0.9690939190064628, 0.9674203846878967, 0.974594287810613]"
mp-1192260,"[0.9728511604269088, 0.9943831167948453, 0.9709088859069841, 0.994415363435949, 0.9413201410054018]"
mp-1192264,"[0.9802969247972256, 0.9805995183846736, 0.9816042134648254, 0.9801596746080411, 0.9801408479560977, 0.9799306850710189, 0.9800145711343455, 0.9800094143613348]"
mp-1192267,"[0.9599569085569203, 0.9596550329514942, 0.9686727857886344, 0.9599480879204013, 0.9677472195792244]"
mp-1192271,"[0.9739296333834353, 0.9960421501216635, 0.9718872516814689, 0.9960543738378915, 0.9432133230556144]"
mp-1192272,"[0.9718175548834305, 0.9903615318681238, 0.8771636038451416, 0.9890305994397287, 0.9928314764466982, 0.8817330363568827, 0.971457536943857]"
mp-1192277,"[0.9776463317525822, 0.9937795366679784, 0.9938264182625623, 0.9764956601710484]"
mp-1192281,"[0.9971507318992814, 0.9956755073953976, 0.9972143745069711, 0.9957336325543537, 0.9972671214874181, 0.9957408587654338]"
mp-1192282,"[0.9779460999405674, 0.9717917042116362, 0.9718283500048168, 0.9779353824083977, 0.9716270958783383, 0.9716299166866655, 0.977677004490093, 0.973928793692005]"
mp-1192283,"[0.993812648924479, 0.9891272224257006, 0.9890398099587923, 0.9938810989188563, 0.9889422819982108, 0.9890097734112309]"
mp-1192284,"[0.9852753962773181, 0.9852303968560161, 0.9969992543179438]"
mp-1192289,[-1]
mp-1192294,"[0.9928239666995349, 0.9900159114545486, 0.9899761872252781, 0.9899281552752471]"
mp-1192299,"[0.9755867602247036, 0.9658542685391761, 0.9780041402320397, 0.9660412230652172, 0.972487163468714]"
mp-1192304,"[0.9950563030580842, 0.9665252924241013, 0.9790517942380266, 0.994786532367707]"
mp-1192305,"[0.9702829216462553, 0.9715306260249964, 0.9667926245793285, 0.9655098233019235, 0.9696059057360839, 0.9660278702803423]"
mp-1192306,"[0.9719833935588228, 0.9915812304957888, 0.9699396475051312, 0.9916390319068741, 0.9378589289568271]"
mp-1192307,"[0.9071471687325491, 0.9957523538733927, 0.9158455244445135, 0.9943422717689725, 0.9170647089571101, 0.9953876728202278, 0.9217182800035266]"
mp-1192315,"[0.9922891045009602, 0.9922520067437234, 0.9985090955559551]"
mp-1192317,"[0.9966570584726858, 0.9811568055546199, 0.9314212592381609, 0.9816420668229019, 0.982346925676603, 0.9313231973527198, 0.9820465988208872, 0.9798198490113262, 0.9315754026591446]"
mp-1192321,"[0.9824016077549419, 0.9823596323924549, 0.9837124643059669, 0.9838670284442836, 0.982328142920889, 0.9824087919721972, 0.9837757342048873, 0.9838344338461108, 0.9842857665135138]"
mp-1192322,[-1]
mp-1192337,"[0.9874683035834468, 0.9874006542953147, 0.9873963849812863, 0.9873903622949243, 0.9873282555827969, 0.9873509510983237, 0.9873243812108311, 0.9873421015128067]"
mp-1192338,"[0.9608044356949575, 0.9926107231515438, 0.9856784028412675, 0.9916697071857126]"
mp-1192341,"[0.9961812105454512, 0.9961726153768483, 0.9971204503198177]"
mp-1192345,"[0.9967143014973588, 0.9956258394491245, 0.9967870658175026, 0.9955996535759508, 0.9941839775980847, 0.995563510085967]"
mp-1192352,"[0.937526460594122, 0.9930025621764197, 0.9344722596993086, 0.9972047729444526, 0.9929370051900716]"
mp-1192355,"[0.9930894819757989, 0.9948059250058423, 0.9911806141437707]"
mp-1192358,"[0.9906601814820051, 0.9917714570025041, 0.992147784146878, 0.9482955022722035, 0.9906942681826649, 0.9503373263692928, 0.9905269792930685, 0.9506945892365803]"
mp-1192361,"[0.9747433804682069, 0.9781993870314832]"
mp-1192364,"[0.9964359437185516, 0.9972605045551972, 0.9964119920885423, 0.9972286941177113]"
mp-1192369,"[0.9788860928108182, 0.9736716831560064, 0.9819708800281163, 0.991104972451785]"
mp-1192370,"[0.9610098564056012, 0.9929933077688401, 0.9620796801070358, 0.9937927217060378]"
mp-1192378,"[0.9799222645498219, 0.9611983860856552, 0.9806140404840331, 0.9618834982360737, 0.9810119447372234, 0.9631597443121822]"
mp-1192379,[-1]
mp-1192382,"[0.9641350618771254, 0.9966181363729526, 0.9658942159132883, 0.9719728590452079, 0.9701087077071382, 0.971583787170085, 0.9690245058153696]"
mp-1192384,"[0.8969044075972007, 0.9817824093180468, 0.8937116112914022, 0.9003364373335051]"
mp-1192390,"[0.9565443963276274, 0.9920620825302559, 0.9601709879005913, 0.9913079652767691, 0.9631158704850801]"
mp-1192396,"[0.9838505418412042, 0.9825280902667117, 0.9931860429547563, 0.9837459870537217, 0.9932635426571277, 0.9856002628768132]"
mp-1192398,"[0.9375796355868842, 0.9911367272431189, 0.9349838524493151, 0.9971971972792814, 0.9886396117037207]"
mp-1192403,"[0.9906021207108204, 0.9576478703841755, 0.9915684065651507, 0.9602017334054284]"
mp-1192405,"[0.9957419434469668, 0.9863332444651712, 0.9862997277699601, 0.9956178140408835, 0.9862638958211973, 0.9955539387069842, 0.986123035920414, 0.9955336439148711]"
mp-1192413,"[0.9892783700259591, 0.969175566983717, 0.9896606544965328, 0.9720718895616368, 0.9805488428360065, 0.9936828598689625, 0.9877704789824553]"
mp-1192417,"[0.9490456671111005, 0.9954957147066286, 0.961254035153039, 0.9881558391689014, 0.9611812403382772, 0.9886816924337342]"
mp-1192419,"[0.9739754537654403, 0.6432338780038289, 0.8498694132128802, 0.8608422424698698, 0.995645767707179, 0.8770333249050758, 0.9199864309776021, 0.7218780738703154]"
mp-1192421,"[0.985763773869467, 0.990499819722162, 0.9368693105627064, 0.9897305613425829, 0.9460388164996362, 0.9490783938713474, 0.9472297237650253, 0.9443420213671714]"
mp-1192422,"[0.9856062414755368, 0.995790969097422, 0.995331575418217, 0.9860301282070719, 0.995190411726174, 0.9949983899630035]"
mp-1192423,"[0.9815855719531381, 0.9774242715017025, 0.9761776112442176, 0.9808167632800114, 0.9765177158354537, 0.9746902349610872]"
mp-1192425,[-1]
mp-1192433,"[0.9569564473430068, 0.99234122559819, 0.9558062392264474, 0.9934007370913203, 0.9611748590003788]"
mp-1192436,"[0.991921230577797, 0.9880399773572717, 0.9917922276455723]"
mp-1192440,"[0.9968659493752051, 0.9922863048990679, 0.9958746160662468, 0.9967736672748412]"
mp-1192442,"[0.9614686816797733, 0.8397121277000212, 0.9613210191127299, 0.8343241966282082, 0.9618151389884171, 0.9621627177388795]"
mp-1192444,"[0.9663518071791384, 0.964739934087701, 0.96485312612624, 0.9689230995970214, 0.9689094532526138]"
mp-1192446,"[0.96019972085558, 0.9934943966930008, 0.995037481592774, 0.8495340191385085, 0.9934220679675795, 0.9555350080355054, 0.9931948201128481, 0.9639935475429002]"
mp-1192449,"[0.8629688046171797, 0.9972693385576601, 0.8959825589094315, 0.9970700182383118, 0.8802883079225177, 0.9967315619999836]"
mp-1192451,"[0.9008436295842094, 0.9809099260698209, 0.8974196508275015, 0.899560038723893]"
mp-1192454,[-1]
mp-1192455,"[0.9123656278793425, 0.9800893034594047, 0.9097162794042162, 0.8967220691200958]"
mp-1192456,"[0.9812085969067094, 0.9811278569954215, 0.9810808202423474, 0.9809583042008279, 0.9809734623801807, 0.980883871067473]"
mp-1192462,"[0.8846632911288277, 0.9820670160898398, 0.8843210601127582]"
mp-1192472,"[0.9986498304709386, 0.9951533238863418, 0.9992880392113163, 0.995014771888121, 0.998529480292655, 0.9951699681308571]"
mp-1192479,"[0.9631552594612105, 0.9471191687439997, 0.9629424265689511, 0.947062060983187, 0.9631043422605544, 0.9470130087738714]"
mp-1192482,"[0.9957222843990589, 0.9957151164311356, 0.9980590326739863]"
mp-1192490,"[0.961556413159712, 0.9938562239731997, 0.9623090049262428, 0.9941656944381609]"
mp-1192492,"[0.9603384683887516, 0.9920956197950733, 0.958923253218357, 0.9910856727613696]"
mp-1192498,"[0.9801458450517261, 0.9811754982561145, 0.9812043182299526, 0.980180327767075, 0.9800318849079117, 0.9811056106840789, 0.9767643917439849, 0.976605360174154, 0.9810642070558012, 0.9798046879974235]"
mp-1192501,"[0.9756346580968065, 0.9742114892348818, 0.9806170108783655, 0.9887312390683249]"
mp-1192505,"[0.9051395583834179, 0.9818550855520046, 0.9020299555878896, 0.902970557477818]"
mp-1192509,"[0.9541881208183532, 0.9882280270100369, 0.9550020476501573, 0.9882893471314664, 0.9637248472149872]"
mp-1192512,[-1]
mp-1192517,[-1]
mp-1192520,"[0.9808844960227237, 0.9622803677200806, 0.9630289400776241, 0.9824282665398806, 0.9610866427765612, 0.9622736891506988, 0.9819219590997799]"
mp-1192521,"[0.956087362790301, 0.9925443401995249, 0.9591194512441038, 0.9921990895675514, 0.962884094300067]"
mp-1192522,"[0.9767376487448362, 0.9760014691546574, 0.9352999496654142, 0.9892826632604528, 0.9380146150411828, 0.9957308512583033, 0.9353502682509433, 0.9890941772037316, 0.9399991184087273]"
mp-1192524,"[0.9890814479353996, 0.9505361155381593, 0.9889772382431098, 0.9572576965155374, 0.9890914126820534, 0.9525276199754473, 0.98900220386508, 0.9612773320426571, 0.9888465753756355, 0.996491308075863]"
mp-1192530,"[0.9931934834613253, 0.933560854261106, 0.9960422087661731, 0.9317344303192424, 0.9931274796653093, 0.9406543248057255, 0.9985069111311542]"
mp-1192531,"[0.9995836188962852, 0.9961956561554391, 0.9965824277325218, 0.9967790745951355, 0.9967669192928421, 0.9941675665568935]"
mp-1192532,"[0.9474660962503241, 0.9665402141593916, 0.9489882448370702, 0.02320492360640834, 0.9646926516706852, 0.06361367514685629]"
mp-1192537,"[0.9856996545830685, 0.984201297273501, 0.9754031932475401, 0.9954976776330747, 0.9693922113397907]"
mp-1192543,"[0.9603923431573999, 0.9908306268572162, 0.959885874045873, 0.9918972153769885, 0.9565350659973735]"
mp-1192544,"[0.9923779443567875, 0.9573219165381426, 0.9920315919500762, 0.9619626729190571]"
mp-1192547,"[0.9950268726191445, 0.9900424358166718, 0.9372675483619873, 0.9896233761023778, 0.9388068176293722]"
mp-1192549,"[0.9734174673795716, 0.9566295378475416, 0.9579143194334825]"
mp-1192552,"[0.9974643500591115, 0.9629807921844628, 0.9966545317681939, 0.9669110800638705, 0.9594875010979256]"
mp-1192556,"[0.9891231255433751, 0.9688266741261038, 0.9893578662002, 0.9723934626239403, 0.9802939155885829, 0.9922908012199467, 0.9868266086040792]"
mp-1192562,"[0.9904346527799404, 0.9913997660306788, 0.99169761261253, 0.9485339045518308, 0.9904675390903805, 0.950604669038952, 0.9902879422118774, 0.9510959253258275]"
mp-1192572,"[0.9607552817037011, 0.990788293846106, 0.9832461146796612, 0.9899974824157461]"
mp-1192573,"[0.8927513853638426, 0.9828770908397, 0.879799049203857]"
mp-1192576,"[0.9092650022033918, 0.980661915887232, 0.9069878024100212, 0.8978129981495717]"
mp-1192577,"[0.9717414945544345, 0.9964723692864887, 0.9523609935491313, 0.9562926857602824, 0.9708698202644158]"
mp-1192578,"[0.9918698654128518, 0.9604111019486634, 0.9774942345018124, 0.9931429888990416, 0.9625964227104251]"
mp-1192580,[-1]
mp-1192583,"[0.9862917062176288, 0.9894614749652005, 0.9841652346923875, 0.9851788060996802, 0.9846866785293532]"
mp-1192584,"[0.9601551656829176, 0.991588044609374, 0.9586396847711773, 0.9904209185062941]"
mp-1192586,"[0.9931938923511306, 0.992490300968856, 0.9942933610969497, 0.9926174721521843, 0.9982333291523502, 0.9948058382397277, 0.9944129168002974, 0.9888551068130903]"
mp-1192587,"[0.9997426521465557, 0.9846184079022948, 0.9997261956735616, 0.9843193826967136, 0.9997343080648509, 0.9840025384359038]"
mp-1192590,"[0.9533027779605975, 0.9951485909895816, 0.9544099961012007, 0.9948622350340763, 0.9561164647825365, 0.9966524484671053, 0.9539457673913042]"
mp-1192599,"[0.9264881002780484, 0.9921004787482773, 0.9329024317170818, 0.9900207573547266, 0.9666413787958315, 0.9483284751740237]"
mp-1192609,"[0.013740702303125126, 0.8156110847250022, 0.3122209209290066, 0.9512838095904363, 0.3037840582499673, 0.9514586838333583, 0.2942400953134165, 0.8047452426082597, 0.229006468874656, 0.8070123939970925, 0.9719801230781752]"
mp-1192615,"[0.9895244957054323, 0.9891532372609315, 0.9955084759958406, 0.9891307907802679, 0.9893741478575403, 0.9894122296174243, 0.9891200341312537, 0.9954773328920348, 0.9891507220980215, 0.9893800209345579]"
mp-1192618,"[0.9819305308872538, 0.9864621731938993, 0.9864122180792579, 0.9865747740780482]"
mp-1192622,"[0.9875999099016376, 0.9880045988385273]"
mp-1192630,"[0.9377738617907674, 0.9917263070123541, 0.9350307707029619, 0.9973872052994192, 0.9890319483126703]"
mp-1192632,"[0.9066318810106243, 0.9941241440992202, 0.904049763906212, 0.9958709871972334, 0.9971528507484045]"
mp-1192635,[-1]
mp-1192636,"[0.9689365362625214, 0.9583503658138475, 0.9583497040278972, 0.9583402325037775, 0.958123996542867, 0.9581131631012034, 0.9579791599986321, 0.9579882305237188, 0.9576749283134125, 0.957817237725674, 0.9574962772044233]"
mp-1192637,"[0.9890891261239451, 0.987967146432577, 0.997724995160871]"
mp-1192638,"[0.8217457626890837, 0.9541597170918591, 0.811809242673761, 0.8488981948551286, 0.9676936798976506, 0.8587279756267617, 0.7000673070821855]"
mp-1192640,"[0.9542727702250966, 0.9854579613206426, 0.9654502123418385, 0.9847189427354393, 0.9726272867885619, 0.9792237816775182]"
mp-1192641,"[0.9622621267012686, 0.9796831293501749, 0.9581321127063652, 0.9799469838754306, 0.9932751369973494, 0.960083765215662]"
mp-1192642,"[0.9690693080026777, 0.9688323158472115, 0.9761165984053719, 0.9690365079259305, 0.9753411071114994]"
mp-1192644,"[0.9953674093072001, 0.9784841591709773, 0.9828378659210978, 0.9605619475534701, 0.9955510290835105, 0.9668059822192888, 0.9628679262165882]"
mp-1192649,"[0.9874757241152748, 0.9133759594369901, 0.9112936597939174, 0.9873775933184541, 0.9210473265235192, 0.9076702758657306]"
mp-1192651,"[0.9797564795420333, 0.981456629544658, 0.9799692088683533, 0.9799528468570696, 0.9810529883038283, 0.9809087600813835]"
mp-1192658,"[0.9473674014174617, 0.9904747216769857, 0.9820580059070277, 0.9861649694789468, 0.9822081787869196, 0.9897459669545291, 0.9405965671962687, 0.9905530219099625, 0.9818524437169643, 0.9859548700871065, 0.981961896189858, 0.9892859411513797, 0.9519981546863919]"
mp-1192668,[-1]
mp-1192670,"[0.9506176448833211, 0.9514065348421233, 0.9500657037720988, 0.9519477912372935]"
mp-1192672,"[0.9976526767497652, 0.9974649404165664, 0.9898030859059179, 0.9885271156201318, 0.9974380674831296, 0.997625175557894, 0.9988718142705506, 0.9893635156194116, 0.9861648089370018, 0.9988363448523794]"
mp-1192673,"[0.9765306878036425, 0.9742340134374557, 0.9762018506287993, 0.9740149780877468, 0.9761801368312365, 0.9738638828295758]"
mp-1192675,"[0.9899011425643858, 0.9675080407804381, 0.989926648111753, 0.9673601488770682]"
mp-1192676,"[0.9772014763662452, 0.977180711232573, 0.9914838885982409]"
mp-1192680,"[0.9756366507461988, 0.9755653596763536, 0.9754669795831348, 0.9710672960161659, 0.9712116009435998, 0.9751574103792188]"
mp-1192695,"[0.9830370922576872, 0.9720573753455937, 0.9713687983205394, 0.9784960028607764, 0.9832845762271692]"
mp-1192696,"[0.9699529847688287, 0.9776824898408697, 0.9770885316300013, 0.9773108240286258]"
mp-1192701,"[0.9954187092495822, 0.9868798752687606, 0.9867182195704105, 0.9954555479525293]"
mp-1192702,"[0.9991084591562488, 0.9985179221181264, 0.9984775325196623]"
mp-1192703,"[0.9930358625811744, 0.9027967056328918, 0.9931154537174135, 0.9915261680953135, 0.9247801017785486, 0.9963063584947257, 0.9031171580100391]"
mp-1192708,"[0.9580088375158696, 0.9614358098931886, 0.957604337427283, 0.9541315539429314, 0.95977914216868, 0.957302567791458, 0.9563300272287766]"
mp-1192710,"[0.9680219675613532, 0.9764721863917649, 0.9667542972015067, 0.9776867130425307, 0.9965948526827404, 0.9683192069421586, 0.9766355104498746, 0.9965306874499652, 0.9748126112465474]"
mp-1192711,"[0.9247140342856646, 0.9776646581818093, 0.993254436456841, 0.9943346870053955, 0.9274529296634909]"
mp-1192718,"[0.9814933902627789, 0.9338612510093892, 0.9761807888224766, 0.9408814907178055, 0.981491285972286, 0.9354387053236771, 0.9766116626201501, 0.9392885271854284]"
mp-1192724,"[0.9596725153605623, 0.9593389294078832, 0.967895529705825, 0.9596609678308134, 0.966710187033162]"
mp-1192729,"[0.9981062232963975, 0.9953951267410965, 0.8699011139314087]"
mp-1192730,"[0.9892448502405465, 0.9890885863699523, 0.9872277425604481, 0.9878009633783603, 0.987069696600315, 0.987704601157025]"
mp-1192732,"[0.9972361842738863, 0.9987787865772056, 0.948069284465371, 0.996280490152517, 0.9980102506826635, 0.9972703976567625, 0.9459146256839033, 0.8602163465027598, 0.9486636328419027]"
mp-1192733,"[0.9307673802027222, 0.9986883236887356, 0.9326011387321587, 0.9987308992557724, 0.9986900740328335, 0.9985704028872228]"
mp-1192743,"[0.9487518026414576, 0.9940081548929096, 0.9614786990066867, 0.9923769380238865, 0.9877026937243244, 0.9637747195969872, 0.9873619247626452]"
mp-1192770,"[0.9895708995692017, 0.9910246771275301, 0.9894647005424749, 0.9852213990005984, 0.9603503768645008, 0.9885584316207509]"
mp-1192772,"[0.9961483275661555, 0.9378977855989568, 0.9922613727142373, 0.9397089525609261, 0.9930869047992118, 0.9401601462754842]"
mp-1192775,"[0.9106126866101479, 0.9845309003029354, 0.9844341822717848, 0.9074672526828274, 0.9887299155335163]"
mp-1192779,"[0.9952377199757698, 0.9990695392649632, 0.9945657001878864]"
mp-1192780,[-1]
mp-1192784,"[0.952411957664219, 0.9511217803253077, 0.9519368678154236, 0.9512953939699594]"
mp-1192793,"[0.8888764544409746, 0.9845472379483302, 0.8826055401917233]"
mp-1192795,"[0.9581797149783512, 0.9641700860017599, 0.9640651179080549, 0.9582372242381462, 0.9579920011200753, 0.9641671203328104, 0.9536823805612863, 0.9535081117165232, 0.9636184233774939, 0.9574045103370565]"
mp-1192799,"[0.9884746381681979, 0.9900984480852478, 0.9889800117234413, 0.9872902646052728, 0.9887647366139077, 0.9887856446948642, 0.9871898718538319, 0.9886856081857069, 0.9899643833816121]"
mp-1192804,"[0.9029836530676421, 0.9966735281528327, 0.8984251027118456, 0.9900123690187996, 0.9185131678345979, 0.9867477475941626, 0.9966066630671991]"
mp-1192807,"[0.9993039782318474, 0.9920824226424168, 0.9983227887197831, 0.9915228477264526]"
mp-1192808,"[0.9991707308631446, 0.9879810869828369, 0.9910596730208883]"
mp-1192809,"[0.9935478134372351, 0.9896150237955182, 0.9879268689710929, 0.9945808062734043, 0.9933055947245482]"
mp-1192814,"[0.9587157515672424, 0.9589527857500239, 0.958375846470562, 0.9589294039839993, 0.9584142541709001, 0.9588209050286199]"
mp-1192817,"[0.9903862278973271, 0.8810906419631199, 0.9954295589310814, 0.994042282587215, 0.898365339548463, 0.9954606753094785, 0.9941375892549711, 0.8898314299934544, 0.9953597472400064, 0.9940128426736309, 0.8347211146766166, 0.9968195803500615]"
mp-1192820,[-1]
mp-1192826,[-1]
mp-1192830,"[0.9937676452566688, 0.9996839829059792, 0.9930672279356408, 0.9996756903580536, 0.9940623546828726]"
mp-1192831,"[0.9937344325565387, 0.9936825078559764]"
mp-1192835,"[0.9931998096396901, 0.9936417259154315, 0.993230547737193, 0.9966095785986142, 0.9986497930228506, 0.9894402379115892]"
mp-1192848,"[0.9560535660926611, 0.9576554195426421, 0.9603145150481134, 0.9576603288604167, 0.9578720108312572, 0.963016880356482, 0.9577509732469257]"
mp-1192849,[-1]
mp-1192859,[-1]
