Index,MP ID,Chemical Formula,Anonymous Formula,FB Sublattice,N FBs,Sites per Unit Cell,Sites in FB Sublattice,d_NN,"d_NN,max",d_NNN,"NN,max/NN","NNN/NN,max",NNN/NN,N Elements,Spacegroup,Spacegroup Number,E per Atom,Bandgap,ICSD Reference,FB Lattice Dimensionality,FB Lattice IDs,Systre Key,Systre Spacegroup,RCSR Name,Flat with decay,Flat with no decay,FB Lattice with chi=1.02 and no decay,FB Lattice with chi=1.05 and no decay,FB Lattice with chi=1.1 and no decay,FB Lattice with chi=1.2 and no decay,FB Lattice with chi=1.4 and no decay,FB Lattice with chi=1.02 and decay,FB Lattice with chi=1.05 and decay,FB Lattice with chi=1.1 and decay,FB Lattice with chi=1.2 and decay,FB Lattice with chi=1.4 and decay
19658,mp-4298,Tm(MnSn)6,AB6C6,Mn,2,13,6,2.72144,2.72144,4.45649,1,1.63754850373332,1.63754850373332,3,['P6/mmm'],191,-0.134564000327144,0,107455,"[2, 2]","['SK-1', 'SK-1']","['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0', '2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0']","['p6mm', 'p6mm']","['kgm', 'kgm']",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19659,mp-9386,CsAu3Se2,AB2C3,Au,1,6,3,3.23376,3.23376,5.60104,1,1.73205185295136,1.73205185295136,3,['P-3m1'],164,-0.637601553769756,2.2403,82542,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19672,mp-756297,ZnIn2O4,AB2C4,In,2,14,4,3.20148,3.20148,5.54513,1,1.73205205092645,1.73205205092645,3,['Fd-3m'],227,-1.90858929071429,1.187,290668,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19675,mp-756386,Li3Mn(FeO2)4,AB3C4D8,Li,1,16,3,2.99559,3.01967,5.16259,1.00803848323703,1.70965370388155,1.72339672652132,4,['C2/m'],12,-1.81742910362069,0.1341,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19691,mp-1358,DyIr2,AB2,Ir,2,6,4,2.68085,2.68085,4.64337,1,1.7320514016077,1.7320514016077,2,['Fd-3m'],227,-0.828325865,0,103211,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19715,mp-12006,CeCdNi4,ABC4,Ni,2,6,4,2.47966,2.51949,4.32944,1.01606268601341,1.7183795133142,1.74598130388844,3,['F-43m'],216,-0.347038887499999,0,185107,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19730,mp-850,ScNi2,AB2,Ni,2,6,4,2.43222,2.43222,4.21274,1,1.73205548840154,1.73205548840154,2,['Fd-3m'],227,-0.520921808333333,0,105335,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19738,mp-1247023,Mg2Mn3VS8,AB2C3D8,Mn,1,14,3,3.63093,3.63254,6.2883,1.00044341256923,1.73110275454641,1.7318703472664,4,['R-3m'],166,-1.10099546277094,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19746,mp-1222788,LaLuAl4,ABC4,Al,2,6,4,2.81583,2.8213,4.88189,1.00194258886367,1.73036897883954,1.73373037434788,3,['F-43m'],216,-0.4522091575,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19753,mp-761748,Li2CrCo3O8,AB2C3D8,Co,1,14,3,2.85781,2.85781,4.94987,1,1.73205006630952,1.73205006630952,4,['R-3m'],166,-1.69354692083333,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19757,mp-1216252,Y2(InPb)3,A2B3C3,In,1,8,3,3.36232,3.36232,4.70761,1,1.40010766375598,1.40010766375598,3,['Pmmm'],47,-0.327683082916667,0,-1,[1],['LI-1'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19759,mp-1239264,NbCr3(AgS4)2,AB2C3D8,Cr,1,14,3,3.68375,3.68376,6.19175,1.00000271462504,1.68082339783265,1.68082796063794,4,['R-3m'],166,-0.891226088452381,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19777,mp-11644,Li2Ca,AB2,Li,2,6,4,3.08675,3.08675,5.34641,1,1.73205151048838,1.73205151048838,2,['Fd-3m'],227,-0.0116129405555553,0,413207,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19784,mp-12734,NdAl3Pd2,AB2C3,Al,1,6,3,2.74687,2.74687,4.22868,1,1.53945399673083,1.53945399673083,3,['P6/mmm'],191,-0.850865033333333,0,150136,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19790,mp-8790,Ba2CuO3,AB2C3,O,1,6,3,2.85063,2.85063,3.85418,1,1.35204498654683,1.35204498654683,3,['Immm'],71,-2.28590989916667,0,68217,[1],['LI-1'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19792,mvc-13180,CrSe2,AB2,Cr,2,12,4,3.55379,3.55379,6.15534,1,1.73204944580293,1.73204944580293,2,['Fd-3m'],227,-0.741887557395832,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19806,mp-1217124,Ti2Co3Sn2,A2B2C3,Co,1,7,3,2.96173,2.96596,4.12745,1.00142821931776,1.39160676475745,1.39359428442161,3,['R3m'],160,-0.405903765952381,0,-1,[2],['SK-9'],['2 1 2 0 0 1 2 0 1 1 2 1 0 2 3 0 0 2 3 0 1 2 3 1 0'],['p6mm'],['kgd'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19809,mp-1077228,PrInPt4,ABC4,Pt,2,6,4,2.72121,2.74961,4.73789,1.01043653374786,1.72311345972702,1.74109679150084,3,['F-43m'],216,-0.781983719166666,0,640275,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19820,mp-1213706,Cs2Pb2O3,A2B2C3,O,2,14,6,3.37168,3.37168,4.65163,1,1.37961787595501,1.37961787595501,3,['I2_13'],199,-1.52685119155172,2.0952,-1,[3],['SK-5'],['3 1 2 0 0 0 1 3 0 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 0 0 2 5 1 0 0 2 6 0 0 0 3 4 0 0 1 3 6 0 1 0 4 5 0 0 0 4 6 0 1 -1 5 6 -1 0 0'],['I4132'],['lcv'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19826,mp-765747,Li4TiCr3O8,AB3C4D8,Cr,1,16,3,2.95782,2.95782,5.12309,1,1.73204927953696,1.73204927953696,4,['R-3m'],166,-2.51638985479167,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19833,mp-1246286,Mg(GaS2)2,AB2C4,Ga,2,14,4,3.67387,3.67417,6.36331,1.00008165776143,1.73190407629478,1.73204549970467,3,['Fd-3m'],227,-1.06608431678571,1.6448,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19843,mp-928,HoIr2,AB2,Ir,2,6,4,2.67585,2.67585,4.63471,1,1.73205149765495,1.73205149765495,2,['Fd-3m'],227,-0.835803385000001,0,639355,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19863,mp-19262,Cr2CdO4,AB2C4,Cr,2,14,4,3.1017,3.1017,5.37231,1,1.73205339007641,1.73205339007641,3,['Fd-3m'],227,-2.14685466357143,1.871,37428,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19866,mvc-5427,Mg(CuO2)2,AB2C4,Cu,2,14,4,2.93567,2.98808,5.10521,1.0178528240572,1.70852520682177,1.73902720673645,3,['C2/m'],12,-1.40274580071429,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19867,mp-1072391,Pr2SiRh3,AB2C3,Rh,1,6,3,2.85972,2.85972,4.30069,1,1.50388499573385,1.50388499573385,3,['R-3m'],166,-0.81510644,0,649225,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19893,mp-1303174,Co2NiO4,AB2C4,Co,2,14,4,2.91525,2.9708,5.04809,1.01905496955664,1.69923589605494,1.73161478432382,3,['P-1'],2,-1.17780191785714,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19900,mp-1247202,Mg2Mn3WS8,AB2C3D8,Mn,1,14,3,3.66049,3.66369,6.33745,1.0008741999022,1.7297997374232,1.73131192818448,4,['R-3m'],166,-0.978705485628079,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19911,mp-1213370,Ga2Ru,AB2,Ru,2,12,4,3.28105,3.2972,5.67426,1.00492220478201,1.72093291277448,1.72940369698725,2,['Fd-3m'],227,-0.00783312666666684,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19931,mp-1187676,TmMg2,AB2,Mg,2,6,4,2.98614,2.98614,5.17215,1,1.73205208061243,1.73205208061243,2,['Fd-3m'],227,-0.0483091888888888,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19958,mp-1210311,Na2ZnH3Cl4,AB2C3D4,H,1,10,3,3.52342,3.52342,6.10059,1,1.73143990781684,1.73143990781684,4,['P31m'],157,-0.543252777810345,2.2596,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19972,mp-1216156,Y2(CuNi)5,A2B5C5,Ni,1,12,5,2.47614,2.51661,3.96878,1.01634398701204,1.57703418487569,1.60280921111084,3,['Pmmm'],47,-0.271350326944444,0,-1,[1],['LI-18'],['NN_COLLISION'],['None'],['None'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19976,mp-1104337,Y(VSn)6,AB6C6,V,2,13,6,2.75924,2.75924,4.59401,1,1.66495484263783,1.66495484263783,3,['P6/mmm'],191,-0.229191564358975,0,182148,"[2, 2]","['SK-1', 'SK-1']","['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0', '2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0']","['p6mm', 'p6mm']","['kgm', 'kgm']",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20026,mp-11694,Cs2Pd3Se4,A2B3C4,Pd,1,9,3,3.27652,3.32869,5.64466,1.01592238106284,1.69576019395017,1.72276073394943,3,['Fmmm'],69,-0.953808941693007,1.1455,33892,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20033,mp-1239219,TaCr3(CuS4)2,AB2C3D8,Cr,1,14,3,3.54254,3.56527,5.93182,1.00641630016881,1.66377861985207,1.67445392289149,4,['C2'],5,-0.995685319642858,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20035,mp-771777,Li4Mn3O8,A3B4C8,Mn,1,15,3,2.87461,2.87461,4.97897,1,1.7320506086043,1.7320506086043,3,['R-3m'],166,-2.0826769924751,1.0202,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20039,mvc-11663,Y(NiO2)2,AB2C4,Ni,2,14,4,3.09459,3.11265,5.34952,1.00583599119754,1.71863845919072,1.72866841811032,3,['R-3m'],166,-1.98326134952381,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20084,mp-754324,Li4V3CrO8,AB3C4D8,V,1,16,3,2.9733,2.97483,5.15026,1.00051457975986,1.73127876214775,1.73216964315743,4,['C2/m'],12,-2.46054770770833,2.0093,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20087,mvc-11411,FeS2,AB2,Fe,2,12,4,3.28701,3.28701,5.69328,1,1.73205435943304,1.73205435943304,2,['Fd-3m'],227,-0.596940919583333,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20104,mp-1225582,ErCo3Ge2,AB2C3,Co,1,6,3,2.62232,2.62252,3.68396,1.00007626834254,1.40474047862361,1.40484761585161,3,['P6mm'],183,-0.481293589166667,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20129,mp-1206289,PuAl3Pd2,AB2C3,Al,1,6,3,2.72528,2.72528,4.19909,1,1.54079213878941,1.54079213878941,3,['P6/mmm'],191,-0.676495831666667,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20135,mp-546794,SiO2,AB2,O,2,6,4,2.64384,2.68009,3.90833,1.01371111716292,1.458283117358,1.4782778080368,2,['I-42d'],122,-3.26717919333333,5.851,162246,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20138,mp-1215749,YUAl4,ABC4,Al,2,6,4,2.75567,2.77959,4.7937,1.00868028464947,1.72460686648031,1.73957694498979,3,['F-43m'],216,-0.244562542777777,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20141,mp-1349,SrPt2,AB2,Pt,2,6,4,2.79063,2.79063,4.83351,1,1.73204975220649,1.73204975220649,2,['Fd-3m'],227,-0.852445897222221,0,108713,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20143,mp-1024962,HoInCo4,ABC4,Co,2,6,4,2.47857,2.49289,4.30542,1.00577752494382,1.72707981499384,1.73705806170494,3,['F-43m'],216,-0.148253051666668,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20158,mp-12117,PrS2,AB2,S,2,6,4,2.81137,2.81137,4.86943,1,1.73204878760177,1.73204878760177,2,['Fd-3m'],227,-0.57285706375,0,656241,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20169,mp-756491,Li4MnCu3O8,AB3C4D8,Cu,1,16,3,2.9413,2.95307,5.0879,1.00400163193146,1.72291886071106,1.72981334783939,4,['R-3m'],166,-1.58081966757902,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20176,mp-21074,Cr2HgO4,AB2C4,Cr,2,14,4,3.12938,3.12938,5.42024,1,1.73204915989749,1.73204915989749,3,['Fd-3m'],227,-1.88693078071429,1.33,245275,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20178,mp-770620,Li4VNi3O8,AB3C4D8,Ni,1,16,3,2.92822,2.95082,5.0794,1.00771799933065,1.72135203096089,1.73463742478366,4,['P1'],1,-1.84647795833333,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20200,mp-7502,K2Sn2O3,A2B2C3,O,1,7,3,3.07019,3.07019,5.12998,1,1.6708998465893,1.6708998465893,3,['R-3m'],166,-1.740218833,1.2205,15511,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20212,mp-336,SmCo2,AB2,Co,2,6,4,2.56708,2.56708,4.44631,1,1.73204964395344,1.73204964395344,2,['Fd-3m'],227,-0.0954748550000003,0,421193,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
