mp-ID,Formula,SynthNN_score
mp-4891,HoAlO3,0.9676196
mp-4895,UTeAs,0.13022405
mp-4906,Te2SO7,0.5820583
mp-4907,Na6Sn2S7,0.8263805
mp-4917,LaAsO4,0.9816613
mp-4929,KBF4,0.9252219
mp-4934,Al2SiO5,0.85823274
mp-4937,SNF,0.03487157
mp-4955,AlVCo2,0.5123397
mp-4967,MgSO4,0.81462353
mp-4971,K4Sn3Se8,0.9572993
mp-4973,CeSF,0.764777
mp-4974,La2Zr2O7,0.7524044
mp-4975,RbZnF3,0.93318415
mp-4983,Nd7Al7Co6,0.5394808
mp-4989,CrNiAs,0.07916666
mp-4995,LiSbO3,0.77354056
mp-5013,Cs2BeF4,0.9764389
mp-5015,UAlRh,0.43801802
mp-5024,ZrP2O7,0.9697888
mp-5026,MgSiO3,0.9779676
mp-5029,Ho2Cu2O5,0.8155121
mp-5032,La3Ru3O11,0.8907784
mp-5033,Tl2SiF6,0.91350204
mp-5036,ErPS4,0.8997596
mp-5038,CsGaS2,0.92823774
mp-5039,KPO3,0.9888854
mp-5040,CaTe2O5,0.9695553
mp-5046,BeSO4,0.9236958
mp-5050,Rb(OsO3)2,0.7654062
mp-5052,TiCdO3,0.9572778
mp-5055,Na6MnS4,0.64208674
mp-5056,Mn2SiS4,0.71585536
mp-5061,Li5ReO6,0.89415926
mp-5065,Al2SiO5,0.85823274
mp-5078,SrZnF4,0.82603794
mp-5081,SmCuS2,0.9428459
mp-5094,Co2(GeSe)3,0.001051185
mp-5104,CaZnF4,0.8851881
mp-5114,K6HgS4,0.15942758
mp-5116,K6Ge2O7,0.7764406
mp-5121,Nd2Te4O11,0.9572141
mp-5131,K2CoS2,0.2897038
mp-5141,Na2SeO4,0.756788
mp-5142,Sn3Te3Ir2,0.061012022
mp-5146,Zn(RhO2)2,0.000977433
mp-5151,Cd4GeS6,0.8651996
mp-5152,La2SiO5,0.9506498
mp-5156,ThP2O7,0.9654035
mp-5158,KNO3,0.7572919
mp-5173,Ce(SiAu)2,0.4848348
mp-5178,V2CuS4,0.69858134
mp-5182,Nd2Fe14B,0.93820804
mp-5189,AlAsO4,0.41515863
mp-5207,Sc(PO3)3,0.016995233
mp-5214,TiTe3O8,0.75632304
mp-5223,GdAlO3,0.96877295
mp-5226,K2SeO4,0.34051263
mp-5241,DyPS4,0.93011266
mp-5251,Ca4CN4,0.6305008
mp-5259,RbAlF4,0.98472947
mp-5268,U2SbN2,0.003771891
mp-5279,Ca3TeO6,0.7822503
mp-5284,U(CrSi)2,0.38172224
mp-5285,SrSO4,0.9823056
mp-5299,La2RuO5,0.9421745
mp-5302,Gd2Ti2O7,0.9941711
mp-5306,Nb4CrS8,0.70376515
mp-5308,LaTa3O9,0.99163836
mp-5309,KAuF4,0.43185034
mp-5318,MnCoSb,0.4951725
mp-5321,Ho7Co6Sn23,0.74226075
mp-5322,Pr3IrO7,0.6810364
mp-5323,CeAlO3,0.9452449
mp-5335,U2PdS4,0.11651589
mp-5338,ZnSeO3,0.9066331
mp-5363,Hg2TeO5,0.97626716
mp-5368,Li2GeF6,0.95598024
mp-5372,RbFeS2,0.85964847
mp-5381,U2PN2,0.003800934
mp-5382,Sc6Si7Ni16,0.9543179
mp-5391,Mg2SiO4,0.89316756
mp-5392,Mg2SiO4,0.89316756
mp-5401,Sr2B2O5,0.9789144
mp-5403,Rb2TiO3,0.85726744
mp-5409,Y4Al2O9,0.93285686
mp-5416,Na2SeO3,0.4939132
mp-5433,Pr3RuO7,0.90307677
mp-5434,Y2Fe14B,0.9691943
mp-5436,FeCo2Si,0.13312852
mp-5439,Th2Ru6C5,0.21974136
mp-5440,AlPO4,0.9580804
mp-5444,Y3Ga5O12,0.9690354
mp-5447,Sm3OsO7,0.75168324
mp-5448,Pr3SbO7,0.663685
mp-5449,Na2Ti6O13,0.99295056
mp-5450,K2ZrF6,0.9721566
mp-5452,Ce(CuSi)2,0.5657257
mp-5455,K6Ti2O7,0.9397441
mp-5457,Pr3Co11B4,0.93994105
mp-5461,Rb3TaO8,0.18392691
mp-5472,Nb2Cd2O7,0.9734683
mp-5476,Cs4Mg3F10,0.94564426
mp-5477,Na5NbO5,0.90474164
mp-5478,TlPd3O4,0.14109209
mp-5481,Na6CoS4,0.50556654
mp-5487,Sr3SiO5,0.920635
mp-5492,SrAl2O4,0.9786647
mp-5505,U2TeN2,0.49038407
mp-5510,U(SiAu)2,0.55708575
mp-5516,Sc2(WO4)3,0.005138509
mp-5525,KAlO2,0.8197052
mp-5529,MnFe2Si,0.36153764
mp-5537,NbAgO3,0.9941362
mp-5544,U(Al2Cr)4,0.17026524
mp-5547,Mg2B2O5,0.9400866
mp-5548,Ta2Cd2O7,0.9941884
mp-5556,U(SiRh)2,0.89539945
mp-5558,NaReO4,0.9356599
mp-5568,Nd3Co11B4,0.96225023
mp-5572,Ho2Te5O13,0.72293663
mp-5575,GdTaO4,0.9941884
mp-5577,Ce(GeRh)2,0.82016444
mp-5584,Ga(MoSe2)4,0.21385238
mp-5586,NaErO2,0.401291
mp-5587,Ba2ZnS3,0.33255854
mp-5588,BaSiF6,0.97959685
mp-5599,U5Re5Si9,0.7861403
mp-5602,Cr2HgSe4,0.92448556
mp-5603,NbCoTe2,0.39134666
mp-5605,Ce(SiAg)2,0.45368195
mp-5611,BaUO4,0.98409927
mp-5616,Sr2P2O7,0.95808303
mp-5626,K3SbTe3,0.86543447
mp-5639,Mg2SiO4,0.89316756
mp-5641,Tm(MnGe)6,0.84522945
mp-5652,Y2Si2O7,0.98842597
mp-5662,Ce2Fe17N3,0.5587631
mp-5683,U(MnSi)2,0.4402663
mp-5684,Ce2CuGe6,0.30401394
mp-5690,GdScO3,0.98758185
mp-5704,Tl3AsS4,0.92518765
mp-5706,SnPSe3,0.20021774
mp-5711,Pr7Al7Co6,0.4264193
mp-5724,AlPO4,0.9580804
mp-5730,Ba(BO2)2,0.007095833
mp-5732,La2Si2O7,0.9731313
mp-5734,Ce(SiPt)2,0.8838728
mp-5735,BaTbO3,0.3033461
mp-5739,U2SN2,0.06782775
mp-5749,Cr2FeSe4,0.4871896
mp-5757,CeB2Rh3,0.93205637
mp-5759,Tb2Fe14B,0.94100934
mp-5766,CeCuS2,0.8953983
mp-5769,Li3SbO4,0.48378834
mp-5773,BaRuO3,0.9719795
mp-5779,Sm3RuO7,0.9832893
mp-5786,U(SiOs)2,0.74307764
mp-5788,NaUO3,0.761552
mp-5794,Zn(GaO2)2,0.04110089
mp-5800,Sm3Ga5O12,0.97847223
mp-5807,Mn(SbS2)2,0.015991729
mp-5816,UBC,0.32697117
mp-5820,Ce(CoP)2,0.50215757
mp-5824,Hg2NO4,0.74235755
mp-5830,Na3AsS3,0.8909164
mp-5838,Ba2SiS4,0.8655863
mp-5843,Ce(PO3)3,0.003555474
mp-5858,CdPtF6,0.62035894
mp-5859,AlPO4,0.9580803
mp-5861,Tm2Fe14B,0.93462074
mp-5864,FePS3,0.70957947
mp-5867,K3Nb8O21,0.98222256
mp-5887,EuNiGe,0.7574333
mp-5889,Er2Ti2O7,0.97805446
mp-5900,Ba2ZrF8,0.9849198
mp-5901,CeMnSi2,0.40138713
mp-5908,CeAsS,0.07711663
mp-5909,Zn2GeO4,0.9772231
mp-5913,Pr2Si2O7,0.9881095
mp-5914,Li3BN2,0.906656
mp-5915,TlNO3,0.6165581
mp-5924,MgSiO3,0.9779676
mp-5926,KCaF3,0.6570686
mp-5927,Cs2Mn3Te4,0.8719282
mp-5950,Cd2Os2O7,0.38480785
mp-5951,CeMnNi4,0.6798732
mp-5955,NaSbF6,0.91743386
mp-5957,EuTaO4,0.99418616
mp-5960,Ca3UO6,0.41919
mp-5965,Tb3Ga5O12,0.97812897
mp-5972,CsPd2F5,0.91318256
mp-5974,La2Si2O7,0.9731313
mp-5981,Ce2Ga12Cu,0.534347
mp-5990,CsLi(B3O5)2,0.043495417
mp-5996,Na2Ti2Si2O9,0.9885261
mp-6008,Ca3Al2(SiO4)3,0.003351481
mp-6013,KTa(CuSe2)2,0.034002256
mp-6017,Na3In(PO4)2,0.000801071
mp-6018,Ba3NdRu2O9,0.986227
mp-6019,Sr2YNbO6,0.98749095
mp-6026,Na2Mg(CO3)2,0.05544187
mp-6030,Be3Al2(SiO3)6,0.000930002
mp-6031,Li16Nb2N8O,0.8183526
mp-6032,SrSi2(BO4)2,0.023169514
mp-6036,CaCu3(RuO3)4,0.001358061
mp-6040,BaBPO5,0.9884758
mp-6044,Sr6B(PO4)5,0.004069768
mp-6046,Na4UC3O11,0.63531446
mp-6049,Ba4Tb(RuO4)3,0.003138569
mp-6051,K2Hg(CN)4,0.116571225
mp-6054,Ba5Tm8Zn4O21,0.93192685
mp-6057,TlSnPS4,0.737921
mp-6058,K2NaScF6,0.91302043
mp-6059,Cs2KYF6,0.80555016
mp-6062,YAl3(BO3)4,0.00029276
mp-6066,NaTaGeO5,0.99116397
mp-6068,Sr2TbRuO6,0.92587435
mp-6073,Mg3Al2(SiO4)3,0.002016264
mp-6075,Ba2Li(BO2)5,0.007322168
mp-6076,Ca4LaB3O10,0.9559521
mp-6077,Ba3SmRu2O9,0.9862591
mp-6078,Na2Cd3Si3O10,0.9941876
mp-6080,BaNd2CoS5,0.925087
mp-6081,Ba2Ti(SiO4)2,0.022459745
mp-6089,BaZn2(PO4)2,0.030246507
mp-6091,BaAl2(SiO4)2,0.0277837
mp-6094,Ca2MgSi2O7,0.9885604
mp-6097,Li3Al(BO3)2,0.004321103
mp-6099,LiSc(SiO3)2,0.019189587
mp-6101,Ba3Nb6(Si2O13)2,0.17836696
mp-6105,Pr2Ta3(SeO4)2,0.004030418
mp-6109,CaTiSiO5,0.9885211
mp-6112,K6Na3GaSb4,0.20719624
mp-6113,LiTiAsO5,0.9908208
mp-6115,K2Zn2(SO4)3,0.012716371
mp-6121,BaY2ZnO5,0.9455416
mp-6122,Ba2NdSbO6,0.92988324
mp-6124,NaAl(SiO3)2,0.14579935
mp-6125,RbTi2(PO4)3,0.008035167
mp-6127,BaCu(Si2O5)2,0.18815213
mp-6134,LiCaAlF6,0.94297516
mp-6137,Mg4P6SN12,0.6502696
mp-6146,LiNbZnO4,0.9941883
mp-6150,Na4Zr2(SiO4)3,0.000541006
mp-6152,La2ZnIrO6,0.90166557
mp-6160,Rb2PO3F,0.31268927
mp-6163,Cs2NaGaF6,0.9622064
mp-6164,Sr4MoN4O,0.29634252
mp-6167,Ba2NdNbO6,0.9889081
mp-6169,Ba3Ta6(Si2O13)2,0.019762903
mp-6172,Al2Fe3(SiO4)3,0.001266045
mp-6174,Mg2Al4Si5O18,0.9730397
mp-6175,BaLi2P2O7,0.9694277
mp-6179,KLiSO4,0.9353262
mp-6181,NaNb(CuS2)2,0.009531705
mp-6185,ErCo(CN)6,0.020202374
mp-6186,Al2Co3(SiO4)3,0.002060074
mp-6191,CeB2Rh2C,0.7831626
mp-6194,K4UC3O11,0.8382413
mp-6198,SrGa2(SiO4)2,0.006759681
mp-6203,CaCuAs2O7,0.96799225
mp-6204,Cs2NaScF6,0.907492
mp-6208,Ca2BeSi2O7,0.9884185
mp-6213,Na3Sc2V3O12,0.98382276
mp-6217,LaSc3(BO3)4,0.001967203
mp-6224,LiScSiO4,0.9941829
mp-6226,NaSn4(PO4)3,0.000913739
mp-6227,Ca2ZnSi2O7,0.9885274
mp-6233,NaSr3RuO6,0.9706132
mp-6238,Ba2Ta6Te2O21,0.97936296
mp-6246,Ca2CO3F2,0.44999486
mp-6247,Na3Li3Fe2F12,0.9897306
mp-6249,Sr3Nd2(BO3)4,0.001044742
mp-6250,BaTm2ZnO5,0.94441056
mp-6252,Sr2CuTeO6,0.94203407
mp-6255,Ca3Sc2(SiO4)3,0.000989475
mp-6257,CsNb(BO3)2,0.038665514
mp-6258,CeCr2Si2C,0.7535375
mp-6268,KTiPO5,0.9932422
mp-6270,Ba2LiReO6,0.99402493
mp-6274,Mn3Cr2(SiO4)3,0.000813085
mp-6276,K2Cd2(SO4)3,0.017311161
mp-6281,NaCa3RuO6,0.9629536
mp-6289,Ba2Ti(GeO4)2,0.021265855
mp-6290,NaInP2O7,0.99039054
mp-6294,Sr2ErRuO6,0.9551485
mp-6296,K6Cd4Sn3Se13,0.93483645
mp-6297,CaCu(GeO3)2,0.008962011
mp-6299,K2Mg2(SO4)3,0.025834667
mp-6300,RbHgSbSe3,0.78154916
mp-6301,Ba3CeRu2O9,0.98627675
mp-6305,K3TiO4F3,0.090048656
mp-6310,Ba3Y(BO3)3,0.001199622
mp-6316,Er4Si2S3O7,0.77431643
mp-6318,KLiSO4,0.9353262
mp-6319,Na2MgAlF7,0.98125994
mp-6326,LiAlSiO4,0.9846298
mp-6327,LiAlSiO4,0.9846298
mp-6330,RbUN3O11,0.7326392
mp-6331,Na2Y2B2O7,0.9869386
mp-6333,NaIn(SiO3)2,0.16674589
mp-6340,LiAl(SiO3)2,0.060229782
mp-6342,LiCa3RuO6,0.982888
mp-6345,Ba3TbRu2O9,0.9861356
mp-6358,NaTiPO5,0.9938304
mp-6361,NaSr3NbO6,0.9690618
mp-6368,CsSO2F,0.23210223
mp-6388,Ca4SmB3O10,0.9940615
mp-6389,NaLa2RuO6,0.87195796
mp-6391,Na2ZnSiO4,0.97938573
mp-6394,RbTiAsO5,0.98671395
mp-6397,Na2Ca(SO4)2,0.12636662
mp-6404,BaCa2(PN2)6,0.015065219
mp-6414,Ca3Cr2(SiO4)3,0.000836958
mp-6416,Ba5Er8Zn4O21,0.9276006
mp-6419,CaSi2(BO4)2,0.006701059
mp-6424,K2Zn(CN)4,0.003951104
mp-6425,Li3In2(PO4)3,0.003230649
mp-6426,Na2MgSiO4,0.9864478
mp-6433,KNd(PO3)4,0.001550254
mp-6434,RbAlSiO4,0.99406695
mp-6441,K2PO3F,0.6890864
mp-6442,LiAl(Si2O5)2,0.14348029
mp-6443,Ba3CaRu2O9,0.986618
mp-6446,Ba3La2(BO3)4,0.001609515
mp-6449,CdCu2SiS4,0.9579884
mp-6453,K3Nd(Si2O5)3,0.006848923
mp-6455,NaNd(SO4)2,0.5860453
mp-6456,LiNbGeO5,0.99418855
mp-6462,VAg(PS3)2,0.096846126
mp-6465,NaTi(SiO3)2,0.010247481
mp-6467,Na2CuP2O7,0.99283195
mp-6468,BaNd2ZnO5,0.9750309
mp-6473,Ca5P3O12F,0.97744364
mp-6475,NaZr2(PO4)3,0.016873397
mp-6479,KDy(PO3)4,0.001646359
mp-6480,Mn3Al2(SiO4)3,0.003193538
mp-6481,Na2ZnSi3O8,0.9871524
mp-6485,La3SiAgSe7,0.9562109
mp-6486,SrBPO5,0.982605
mp-6488,KTiAsO5,0.9903346
mp-6491,Na2ZnP2O7,0.98916316
mp-6493,CaMgSiO4,0.9941849
mp-6495,BaEr2ZnO5,0.9444245
mp-6496,Ba2Na(CuO2)3,0.007153524
mp-6500,KRb2ScF6,0.8397353
mp-6501,BaHo2ZnO5,0.9594261
mp-6507,Na2Zn2Si2O7,0.98691213
mp-6509,Sr3GaO4F,0.6075157
mp-6511,KCSN,0.33261013
mp-6520,Ba3MgRu2O9,0.9883702
mp-6524,CaMg3(CO3)4,0.00135068
mp-6525,NaSn2(PO4)3,0.000952468
mp-6526,NaGeSbO5,0.9731916
mp-6527,Na3Li3In2F12,0.9489666
mp-6528,Cs2NaAlF6,0.92125356
mp-6531,K2Mn2(SO4)3,0.69308096
mp-6535,NdAl3(BO3)4,0.000242958
mp-6537,CaCu(GeO3)2,0.008962011
mp-6539,RbTiPO5,0.9870157
mp-6543,VAg(PSe3)2,0.719858
mp-6551,Mg3Fe2(SiO4)3,0.000586824
mp-6553,LiSc(SiO3)2,0.019189578
mp-6557,Cs2PO3F,0.4581338
mp-6563,TbAl9(Fe2Si3)2,0.74212193
mp-6564,Sr2MgSi2O7,0.98921496
mp-6565,Li3Sc2(PO4)3,0.017279742
mp-6566,NaZnAsO4,0.9941841
mp-6573,CoAg3(CN)6,0.001335349
mp-6575,Ba4Na(BO3)3,0.00275027
mp-6578,Ba3B(PO4)3,0.001489933
mp-6585,CaMgB2O5,0.9941513
mp-6586,K2NaAlF6,0.95355
mp-6591,SrLiAlF6,0.9654166
mp-6592,K2Pt(NO2)4,0.002030224
mp-6596,MgAlPO5,0.9819593
mp-6600,K2Zr(SiO3)3,0.006602795
mp-6610,K3Cu(CN)4,0.013990135
mp-6615,C2Se(SN)2,0.011740252
mp-6622,BaNd2Ti3O10,0.9941765
mp-6623,Rb2Cd2(SO4)3,0.027678566
mp-6637,MnAg4(SbS3)2,0.013304187
mp-6641,Ba3SrRu2O9,0.9778616
mp-6643,BaDy2ZnO5,0.95624375
mp-6645,Ba14Na14CaN6,0.12383436
mp-6648,KLiB4O7,0.98832124
mp-6651,K2Ta2(OF2)3,0.000739994
mp-6652,KZn4(BO3)3,0.001731795
mp-6655,Y2Be2SiO7,0.79820156
mp-6661,BaTi(SiO3)3,0.004353202
mp-6663,NaLiGe4O9,0.9252407
mp-6668,LiTiPO5,0.99418664
mp-6669,Sr5P3O12F,0.9604976
mp-6671,Sm4Si2S3O7,0.67248625
mp-6672,Ca3Fe2(SiO4)3,0.000796053
mp-6675,Na2Zn(SiO3)2,0.00393126
mp-6676,Sr2HoRuO6,0.9514358
mp-6678,KHgSbS3,0.9092939
mp-6684,NaCdPO4,0.98694813
mp-6685,Cr4FeCuS8,0.7945571
mp-6686,K2NaInF6,0.75217336
mp-6692,Ba2PrSbO6,0.9278054
mp-6694,Cs2Zr(SiO3)3,0.004671369
mp-6695,BaCdP2O7,0.9929749
mp-6698,Th2Cu(PO4)3,0.001518854
mp-6700,Mg3Cr2(SiO4)3,0.000102718
mp-6702,Na7In4P9O32,0.98320997
mp-6704,BaNd2CuO5,0.7708495
mp-6706,TiTlPO5,0.98622584
mp-6708,RbNb2PS10,0.36997497
mp-6709,Ca3La3(BO3)5,0.001354013
mp-6711,Na3Li3Al2F12,0.9042164
mp-6712,NaLuGeO4,0.9871475
mp-6721,Sr3LiRuO6,0.9765277
mp-6738,Al6B5(O5F)3,0.000549261
mp-6741,NaLa(PO3)4,0.017953359
mp-6744,K2Fe(PS3)2,0.00289294
mp-6745,LiGa(SiO3)2,0.035601158
mp-6748,Cs2Ti(Si2O5)3,0.029614823
mp-6755,KSn4(PO4)3,0.000913858
mp-6757,Ho4Si2S3O7,0.5569386
mp-6759,BaGa2(SiO4)2,0.002326258
mp-6760,Na3La9B8O27,0.68156654
mp-6761,NaTi2(PO4)3,0.005773501
mp-6763,K2Ti(Si2O5)3,0.013713731
mp-6765,Li3AlGeO5,0.92461824
mp-6766,CaMg(SiO3)2,0.007500071
mp-6775,Na3Sr(BO2)5,0.000495527
mp-6779,Ba2Pr(CuO2)4,0.001337965
mp-6783,NaLiSO4,0.7508808
mp-6785,K3UO2F5,0.78426886
mp-6787,RbLiB4O7,0.98834896
mp-6788,La3Ga5SnO14,0.79890096
mp-6793,BaLa2ZnO5,0.9484824
mp-6795,Ba5Ho8Zn4O21,0.94819576
mp-6802,KCu(CN)2,0.090427294
mp-6809,CaSiSnO5,0.97877353
mp-6810,K2Ti(SiO3)3,0.000211763
mp-6812,KBaPO4,0.9676867
mp-6813,KCa10(PO4)7,0.005044414
mp-6814,AgCNO,0.33640862
mp-6820,Cu2Hg2SF6,0.331569
mp-6822,NaGa(SiO3)2,0.012718252
mp-6824,Na2ZrSi4O11,0.9885268
mp-6844,KLi3Si12(SnO15)2,0.004046966
mp-6850,Ba2CeC3O9F,0.751889
mp-6853,Ca3TaGa3(SiO7)2,0.001009496
mp-6858,RbCS(OF)3,0.016677624
mp-6860,Na3AlP3NO9,0.9146728
mp-6873,CaAlSiO4F,0.9571607
mp-6875,BaNa2Al4(SiO4)4,0.000554575
mp-6880,Sb2OsC6(OF2)6,0.009001692
mp-6891,Sb2RuC6(OF2)6,0.000900885
mp-6892,Na6Mg2C4SO16,0.60605216
mp-6896,Rb2NaCo(CN)6,0.02185949
mp-6909,BaPrO3,0.44334581
mp-6910,BaPrO3,0.44334581
mp-6929,Ca2As2O7,0.96045995
mp-6940,U2IrC2,0.688601
mp-6943,Ca4GdB3O10,0.99407697
mp-6949,InF3,0.4669816
mp-6955,KGeNO,0.2281873
mp-6957,Ce(FeP)2,0.01649929
mp-6968,Cs2KCuF6,0.23604572
mp-6989,BaSeO3,0.89837337
mp-6992,Eu(NiAs)2,0.061863087
mp-6995,SrAl12O19,0.9073744
mp-6999,ScPS4,0.9092149
mp-7003,CePPd,0.09003137
mp-7008,GaAg(PSe3)2,0.0670384
mp-7012,KRb2YF6,0.80555063
mp-7013,Ho2Be2SiO7,0.9090969
mp-7015,CsCeS2,0.7507155
mp-7035,CaMgAsO4F,0.8125769
mp-7064,Er2Si2O7,0.9863891
mp-7074,NaSc(SiO3)2,0.05368474
mp-7086,RbFeSe2,0.95778507
mp-7094,ReAgO4,0.9400333
mp-7095,CeCoSi2,0.92210805
mp-7101,Ce(AlGe)2,0.5355658
mp-7117,LiAlSe2,0.8841315
mp-7118,Rb4SnO4,0.61266214
mp-7123,KSb(PSe3)2,0.44486848
mp-7151,CsUCuSe3,0.9531802
mp-7170,UTeP,0.03628036
mp-7180,UGeAu,0.5265368
mp-7191,Sr3GaN3,0.93279713
mp-7198,SrPSe3,0.78853524
mp-7206,TcAgO4,0.9863962
mp-7210,Cd2B2O5,0.9775513
mp-7214,Sr3CrN4,0.22275974
mp-7220,NaY3SiS7,0.95939815
mp-7225,CeAl2Pt3,0.7810373
mp-7247,CeZn3Cu2,0.22745629
mp-7250,Nb6Co7,0.12096507
mp-7258,K4SnO4,0.46801108
mp-7260,P4S5,0.005836388
mp-7264,Nd(PO3)3,0.02770913
mp-7276,ScUS3,0.8653143
mp-7284,USi2,0.6404486
mp-7293,HgPSe3,0.5879827
mp-7295,RbCr5S8,0.8537752
mp-7297,Cs2SnF6,0.98477244
mp-7305,SmZrF7,0.9841151
mp-7317,Sm5Co2,0.059465032
mp-7322,CsU2O6,0.82699
mp-7324,KBePO4,0.98887724
mp-7329,KCeS2,0.75325876
mp-7337,NdAl3(BO3)4,0.000242958
mp-7339,BaSiO3,0.9806307
mp-7343,Y3Pt,0.26633558
mp-7386,NaAgF4,0.4520897
mp-7387,KAgF4,0.52708954
mp-7388,NaAuF4,0.75614184
mp-7404,Na3SbO4,0.18912497
mp-7446,Rb2S3,0.09063259
mp-7447,Rb2Se3,0.09111771
mp-7449,Cs2Se3,0.1950074
mp-7461,Hg2SO4,0.81144375
mp-7462,Hg2SeO4,0.75704706
mp-7469,NaCuO,0.23575225
mp-7470,RbCuO,0.37448186
mp-7471,Li3AuO3,0.27468348
mp-7475,La2S3,0.9490402
mp-7489,CsUF6,0.9778938
mp-7499,Tl2Sn2S5,0.9662751
mp-7500,Na4SiO4,0.95032996
mp-7506,Cr5Si3,0.6531621
mp-7507,Sr3Li2,0.002822801
mp-7531,Ca4Al6O13,0.98190546
mp-7534,K2Cd2O3,0.49398905
mp-7535,Li5AlO4,0.7247469
mp-7538,LaErO3,0.8735388
mp-7547,BaSe2,0.18820746
mp-7550,CeNbO4,0.9941532
mp-7559,YNi4B,0.9034036
mp-7567,UGeO4,0.9817345
mp-7569,KAsF6,0.9212286
mp-7571,KNbF6,0.9902221
mp-7580,Hg3(SF)2,0.015770892
mp-7588,CdGeO3,0.95516145
mp-7594,CsLiF2,0.78808945
mp-7603,Li2TiF6,0.98488945
mp-7614,Si(Ag4S3)2,0.1541069
mp-7617,Rb3YF6,0.8055504
mp-7621,KTcO4,0.9256952
mp-7622,KSO4,0.96203095
mp-7624,Er2Si2O7,0.9863891
mp-7638,LiTa3O8,0.9929609
mp-7644,LuAsO4,0.94576275
mp-7646,Cs2PrO3,0.035019726
mp-7651,ThSiO4,0.9883535
mp-7652,Na5TlO4,0.16958025
mp-7656,Na5GaO4,0.8236458
mp-7657,K3SiTe3,0.13711558
mp-7660,BaRhF6,0.9550664
mp-7661,Li2RhF6,0.8600552
mp-7664,Na6ZnO4,0.7668258
mp-7688,Li2CdGeO4,0.94997567
mp-7693,BaTm2F8,0.96237653
mp-7719,NaTm(SO4)2,0.04147051
mp-7720,Ce2Ga10Ni,0.88379747
mp-7744,LiSO3F,0.2120941
mp-7751,PuPt5,0.3842029
mp-7762,CdGe2O5,0.9489343
mp-7775,U2AlCu3,0.3530995
mp-7788,Er2Co12P7,0.8736402
mp-7791,Li2GeF6,0.95598024
mp-7806,Cr3P,0.28442836
mp-7824,K2ReF6,0.97279817
mp-7825,K2GeF6,0.9784087
mp-7827,K2Ni(CN)4,0.000926304
mp-7830,UO,0.004811727
mp-7831,MgIn2O4,0.4405332
mp-7841,Ba(GaSe2)2,0.11541095
mp-7849,AlAsO4,0.41515863
mp-7851,TaCo3,0.021807337
mp-7870,GdO,0.003909431
mp-7886,Cs2RbYF6,0.80555034
mp-7899,BaCdO2,0.04943759
mp-7903,Cs2ZrF6,0.9688288
mp-7911,KCuO,0.3222641
mp-7931,SrP,0.11244636
mp-7932,USiS,0.006259587
mp-7935,USbTe,0.32591033
mp-7949,Rb2GeF6,0.9751306
mp-7984,KOsF6,0.823159
mp-7995,Mg2BO3F,0.59942615
mp-8014,RbRuF6,0.7741346
mp-8015,CsRuF6,0.9258148
mp-8018,K2RhF6,0.9718478
mp-8033,PuF3,0.5008263
mp-8048,NdNi4B,0.84889424
mp-8054,NaSc(GeO3)2,0.005178419
mp-8056,Ca(BO2)2,0.003462153
mp-8057,Ti3O5,0.48329026
mp-8059,SiO2,0.96791303
mp-8065,K2Ti6O13,0.99334514
mp-8076,Na3SbO3,0.094104715
mp-8081,Na2SnF6,0.97530633
mp-8086,Na2Zn2O3,0.14926076
mp-8090,Cu2P2O7,0.9510886
mp-8109,EuB4O7,0.9757833
mp-8130,CaGeO3,0.9513403
mp-8133,LaPO4,0.99034786
mp-8137,NpSO,0.17494307
mp-8140,AsPO4,0.3310315
mp-8152,Li2CeAs2,0.16437736
mp-8153,NaHgPO4,0.9930607
mp-8154,La2Ti2O7,0.96836376
mp-8161,CaPdF4,0.8202861
mp-8177,HgF2,0.06375936
mp-8184,Li2ZnGeO4,0.9801562
mp-8187,K2ZnO2,0.9522878
mp-8191,Cs2PtF6,0.5298335
mp-8192,Rb2PtF6,0.5268002
mp-8195,Ba2GeAs2,0.24220186
mp-8198,Rb3Cu5O4,0.3919034
mp-8201,Rb3PdF5,0.2827535
mp-8202,CsRb2PdF5,0.55564845
mp-8203,Zr(PS3)2,0.2929702
mp-8217,Cs2GeF6,0.97705644
mp-8230,Zn(PO3)2,0.5755829
mp-8232,BaZrF6,0.98491967
mp-8248,Rb2TeO3,0.057219893
mp-8253,Na5ReO6,0.7760645
mp-8255,CaPtF6,0.68366766
mp-8258,BaAl4S7,0.9167646
mp-8271,Ba2Ca(BO2)6,0.000814579
mp-8285,ZnGeO3,0.96540356
mp-8290,BaSnF6,0.97560364
mp-8291,BaTiF6,0.96531594
mp-8294,Cs2Li2TiO4,0.9405181
mp-8307,CaNi4B,0.50617075
mp-8313,Cs2Li2GeO4,0.9418217
mp-8314,Cs2NaAsO4,0.7533047
mp-8341,NaGeSbO5,0.9731916
mp-8346,Lu2Ge2O7,0.98227364
mp-8347,BaMnS2,0.6216719
mp-8351,NaAlSiO4,0.9834488
mp-8355,KAlSiO4,0.9896954
mp-8357,UTe3,0.32501528
mp-8376,MgAlBO4,0.9602349
mp-8378,Tl3SbS4,0.9248171
mp-8382,CePO4,0.90666914
mp-8389,Na6ZnS4,0.6142144
mp-8396,CsEuF3,0.5609707
mp-8412,LiCeO2,0.03162913
mp-8414,K2HfF6,0.96777344
mp-8424,Li8PrO6,0.51591665
mp-8425,Li8TbO6,0.2444875
mp-8426,K2Se,0.44275647
