mat_id,drop_values
mp-561672,[0.99384898 0.98934781 0.99375098]
mp-561681,[0.99868406 0.99905316]
mp-561687,[-1]
mp-561710,[0.94106812 0.98089205 0.95490809]
mp-561722,[0.99019107 0.98405884]
mp-561725,[0.99926401]
mp-561735,[-1]
mp-561743,[-1]
mp-561744,[0.99554515 0.99767057]
mp-561748,[0.99981272]
mp-561754,[0.99935679 0.99923617 0.99909815]
mp-561781,[0.93349954 0.9429613  0.9402242 ]
mp-561814,[-1]
mp-561817,[-1]
mp-561827,[0.92842446 0.50798748 0.59370587]
mp-561830,[0.99456301]
mp-561834,[0.99966462 0.99845334]
mp-561848,[0.99883116 0.99852774 0.99897047]
mp-561870,[-1]
mp-561886,[0.99918972 0.9730221 ]
mp-561894,[0.8547563  0.88867669]
mp-561911,[0.99710054]
mp-561922,[0.99251603 0.99321191]
mp-561940,[-1]
mp-561942,[0.90503109]
mp-561954,[0.9854348  0.98900625 0.9909248 ]
mp-561973,[1.02954852 0.99914705]
mp-561974,[0.98838503 0.98245368 0.9857955 ]
mp-561983,[0.98897488 0.99285369 0.99320662]
mp-561998,[-1]
mp-561999,[0.99904263 0.96304388 0.99828582]
mp-562001,[-1]
mp-562018,[0.99521758 0.99704305 0.99347121]
mp-562027,[1.01353765 0.99290959]
mp-562048,[0.99862723 0.99967566 0.9980695 ]
mp-562054,[-1]
mp-562065,[0.88340844 0.8280012  0.76578896]
mp-562072,[0.99647233 1.00373481 0.99895045]
mp-562102,[0.99836279 0.99834253 0.99706102]
mp-562107,[0.99788168 0.98162446 0.99797407]
mp-562139,[0.99786409 0.99816453 0.99783753]
mp-562140,[0.9985309  0.99864018 0.99714542]
mp-562177,[-1]
mp-562216,[-1]
mp-562220,[0.99946367]
mp-562239,[0.99815619 0.99917697 0.9976753 ]
mp-562248,[0.99547478 0.99809957 0.99585118]
mp-562260,[0.99719516 0.99751309 0.99299023]
mp-562263,[0.8049614 0.9538435]
mp-562267,[-1]
mp-562300,[-1]
mp-562302,[0.99750981 0.99776356 0.99356831]
mp-562327,[0.99926236 0.9964897  0.99761015]
mp-562338,[0.99776437 0.98473411 0.99912849]
mp-562366,[0.99936337 0.99937514 0.98645045]
mp-562404,[0.99885888 0.99430898]
mp-562406,[0.99879766 0.99942527 0.99900335]
mp-562412,[0.88369069 0.63757447 0.99719052]
mp-562420,[0.99417667 0.99898605 1.14019632]
mp-562435,[0.99465168 0.99755854]
mp-562442,[0.99832631 0.99860347 0.99830712]
mp-562450,[0.99648913 0.99312412]
mp-562466,[0.9965751  0.97819875 0.99116013]
mp-562473,[0.93218207 0.98248717]
mp-562513,[0.99970108 0.99905662 0.99908962]
mp-562523,[0.99773271 0.99809838]
mp-562542,[0.99986039 0.99801762 0.99916532]
mp-562548,[-1]
mp-562569,[0.99134559 0.9496433  0.95335547]
mp-562584,[0.99849282 0.9990189  0.99958472]
mp-562607,[-1]
mp-562612,[0.99873948 0.99835005]
mp-562613,[0.9994012  0.99967719 0.9991784 ]
mp-562649,[0.99705577 0.99433308]
mp-562661,[0.99907323 0.99866309 0.99916681]
mp-562662,[0.99879443 0.99881222 0.99879021]
mp-562667,[0.99849154 0.99854384]
mp-562726,[0.72524577 0.79286318 0.63111512]
mp-562735,[0.99417067 0.99491306 0.99314039]
mp-562762,[-1]
mp-562764,[0.97193915 0.98176122]
mp-562767,[0.99725892 0.98202744]
mp-562774,[-1]
mp-562779,[0.98836376 0.98395335 0.98725421]
mp-562796,[-1]
mp-562797,[-1]
mp-562815,[-1]
mp-562833,[-1]
mp-562836,[0.99595323 0.9976238  0.997138  ]
mp-562854,[0.99750282 0.98433001 0.98732346]
mp-562862,[0.9975914  0.99619603 0.99774065]
mp-562901,[0.99808061 0.98924371 0.99818139]
mp-562903,[0.99755112 0.99937802 0.99910271]
mp-562909,[0.98680898 0.99641283]
mp-562920,[-1]
mp-562961,[0.975649   0.99806672 0.99962536]
mp-562965,[0.99221513 0.9985808  0.98997954]
mp-562977,[0.99954241 0.99899881 0.996941  ]
mp-563000,[0.999713   0.99873848]
mp-563025,[0.63757644 0.9269684 ]
mp-563032,[-1]
mp-565354,[-1]
mp-565400,[-1]
mp-565428,[0.9947255  0.99602413]
mp-565434,[0.99475801]
mp-565518,[0.99943193 0.99928682 0.98394715]
mp-565590,[-1]
mp-565597,[-1]
mp-565711,[-1]
mp-565757,[0.99043087 0.99762338 0.99586772]
mp-565814,[0.99688733]
mp-565836,[-1]
mp-566296,[-1]
mp-566333,[0.99912287 0.99851586]
mp-566334,[-1]
mp-566608,[0.99618288]
mp-566717,[0.88405385 0.87607679 0.98204306]
mp-566801,[0.99853607 0.99967497 0.99504647]
mp-567014,[0.99763927 0.99762071]
mp-567060,[0.9929607  0.99542573]
mp-567082,[0.1757791]
mp-567129,[0.99490956 0.99770481 0.99575571]
mp-567146,[0.99902305 0.99885993]
mp-567159,[-1]
mp-567178,[ 1.96421704 -0.09836998]
mp-567185,[-1]
mp-567195,[1.03766148 0.93586503 0.93560123]
mp-567199,[1.87973498 0.96275565]
mp-567204,[-1]
mp-567218,[0.99549884 0.99702015 0.99692201]
mp-567221,[0.99012682 0.97983409 0.98422115]
mp-567228,[0.91538094 0.98717128 0.98775257]
mp-567269,[-1]
mp-567271,[0.96342845]
mp-567273,[-1]
mp-567305,[0.92870783 0.95565081]
mp-567320,[0.93552015 0.98735353 0.98716651]
mp-567322,[-1]
mp-567329,[-1]
mp-567330,[0.99962897 0.99115013]
mp-567332,[0.9413754 0.9260171]
mp-567334,[-1]
mp-567342,[0.97685788 0.9759928 ]
mp-567351,[0.96751334 0.96864475]
mp-567354,[0.99952377 0.99169403]
mp-567366,[0.03954915 0.9181157 ]
mp-567368,[0.98796464 0.9887554  0.98006467]
mp-567369,[0.98681876 0.99304923 0.99074688]
mp-567370,[0.08411329]
mp-567371,[0.9824717  0.99037622]
mp-567375,[0.95691615]
mp-567386,[0.8614977 0.9537521]
mp-567394,[0.99715612 0.98030565 0.9971447 ]
mp-567398,[0.98149613 0.99072021 0.99114339]
mp-567407,[-1]
mp-567414,[0.9798949  0.96878199]
mp-567416,[0.99053935 0.99012893 0.98976816]
mp-567422,[0.99456296 0.98938004]
mp-567424,[-1]
mp-567430,[-1]
mp-567431,[0.97450298 0.96642635 0.97858368]
mp-567433,[0.99098314 0.97921674 0.98647394]
mp-567435,[0.11382902 0.02297404]
mp-567437,[-1]
mp-567442,[1.1834049  0.93920497]
mp-567443,[0.99578313]
mp-567446,[-1]
mp-567451,[0.99429143 0.99933091 0.99944024]
mp-567467,[-1]
mp-567471,[0.8844766]
mp-567472,[-1]
mp-567479,[0.96888979 0.96894962 0.96876962]
mp-567483,[2.10625367 0.08950188]
mp-567486,[-1]
mp-567492,[1.13868828 0.95354716 0.95616832]
mp-567498,[0.9820184  0.99161628]
mp-567502,[0.95315076]
mp-567504,[0.9535135  0.95467434]
mp-567511,[0.99519146 0.99472735 0.99677401]
mp-567515,[0.99286125 0.99908787]
mp-567519,[0.99773136 0.98004178]
mp-567524,[0.97176238 0.91352605 0.92344111]
mp-567526,[-1]
mp-567527,[-1]
mp-567530,[0.99914736 0.99916668 0.99457785]
mp-567532,[-1]
mp-567534,[1.06582921 0.9939976 ]
mp-567537,[0.95720917 0.99602137 1.94188755]
mp-567542,[ 1.99905692 -0.1417793 ]
mp-567555,[0.98298827 0.98019542]
mp-567566,[0.98392933 0.97374701 0.99226849]
mp-567567,[1.0618817  0.99393628]
mp-567568,[0.97659907 0.99189441 0.99050182]
mp-567572,[ 0.97825563 -0.00136045]
mp-567573,[0.99823582 0.99818098]
mp-567575,[0.99627113 0.99386771]
mp-567583,[0.88878417 0.99103091]
mp-567601,[0.97970503 0.99511638 0.99513795]
mp-567604,[0.90902056 1.21665339 0.75114778]
mp-567609,[0.99621361 0.99203902 0.98967121]
mp-567618,[0.94583485 0.94871329 0.95938551]
mp-567623,[0.98850203 0.99061167 0.9886072 ]
mp-567643,[-1]
mp-567644,[0.99916878 0.99916143 0.993885  ]
mp-567645,[0.99875487 0.99923046 0.99891885]
mp-567650,[0.99983089 0.99737684]
mp-567653,[0.9701522]
mp-567678,[0.98484693 0.99092496 0.99532677]
mp-567680,[0.9867174  0.98052818]
mp-567681,[2.29525645 0.98575012 0.8740059 ]
mp-567685,[-1]
mp-567698,[-0.15235774  0.93614892]
mp-567699,[0.9986632 0.9973489]
mp-567701,[-1]
mp-567702,[-1]
mp-567710,[-1]
mp-567713,[-1]
mp-567714,[0.99549122 0.99158794 0.98882324]
mp-567716,[0.99742116 0.9917443  0.99046126]
mp-567718,[0.98682421 0.99951018 0.99945982]
mp-567719,[-1]
mp-567720,[-1]
mp-567722,[0.9889908  0.98604348 1.01061412]
mp-567729,[-1]
mp-567731,[-1]
mp-567735,[0.33827048 0.39829417 0.92424883]
mp-567741,[0.99735895 0.99688829]
mp-567743,[-1]
mp-567747,[0.96856928 0.96617989]
mp-567753,[0.89898449 0.96368137 0.90866219]
mp-567763,[0.99922258 0.99617679 0.99618583]
mp-567775,[0.95441631 0.99029764 0.98887494]
mp-567780,[0.98888818 0.99308876 0.98880021]
mp-567781,[-1]
mp-567789,[1.12729221 0.9888622  0.99586267]
mp-567794,[-1]
mp-567798,[-1]
mp-567820,[-1]
mp-567824,[0.99677747 0.99908516]
mp-567833,[0.19816234 0.80809533 0.97717869]
mp-567838,[1.0025678  0.99098453]
mp-567844,[-1]
mp-567852,[0.96933101]
mp-567855,[0.97968371 0.97644625 0.95535523]
mp-567861,[0.9999584  0.99976166]
mp-567863,[0.99301794 0.98827477]
mp-567864,[0.92932081 1.40804191 0.47705661]
mp-567874,[-1]
mp-567878,[0.99682924 0.99184862 0.9957105 ]
mp-567899,[0.9962562  0.99684502 0.99516517]
mp-567900,[0.98972777 0.98784341 0.98816356]
mp-567903,[0.99871716 0.9958863 ]
mp-567905,[0.95122352]
mp-567910,[-1]
mp-567914,[-1]
mp-567917,[-1]
mp-567918,[0.97485316 0.96569572]
mp-567919,[0.56739056 0.74634353 0.4186561 ]
mp-567928,[0.99287272 0.9591121  0.94563279]
mp-567940,[0.98122009 0.99499465 0.96681058]
mp-567944,[0.99427067 0.9937944  0.9983463 ]
mp-567948,[0.91069211]
mp-567957,[0.97771557 0.97474027 0.97724174]
mp-567966,[-1]
mp-567967,[0.976152   0.98216515 0.98702142]
mp-567975,[0.99605074 0.9938571  0.99619138]
mp-567978,[0.94911102]
mp-567989,[0.99638249 0.996501   0.98417904]
mp-567998,[6.52345766 0.90049782 0.96001657]
mp-567999,[0.96146401]
mp-568001,[-1]
mp-568006,[0.5069526  0.75658927]
mp-568011,[0.98330986 0.99609467 0.97048021]
mp-568020,[0.96195401 0.97185275 0.94103445]
mp-568024,[0.99378884 0.96122139 0.94775514]
mp-568029,[-1]
mp-568031,[-1]
mp-568036,[0.98057835 0.94379431]
mp-568039,[0.99708588 0.99729467 0.99875098]
mp-568040,[0.76274752 0.74589889]
mp-568042,[0.97493436 0.96782398 0.97486981]
mp-568044,[0.99338431 0.97664303 0.99376625]
mp-568048,[-1]
mp-568056,[0.97039051]
mp-568060,[-1]
mp-568080,[0.76622112 1.80953932 0.524633  ]
mp-568081,[0.99823024 0.9977655  0.9973114 ]
mp-568082,[0.95969738 0.96118303 0.88307415]
mp-568090,[0.96376668 0.96700821 0.96185063]
mp-568100,[0.99149579]
mp-568105,[0.99871079]
mp-568106,[-1]
mp-568107,[0.99799989 0.98900337 0.99555277]
mp-568108,[0.99053439 0.99223064 0.97805573]
mp-568134,[-1]
mp-568135,[0.99772247]
mp-568137,[0.77530607]
mp-568144,[0.42360934 0.31341823 0.94363146]
mp-568146,[0.96215261 0.95761957 0.98565627]
mp-568155,[0.9847641  0.93389457]
mp-568156,[0.97588415 0.98777157]
mp-568157,[0.98888898 0.92640505 0.99512255]
mp-568158,[-1]
mp-568172,[0.99309176 0.98808548]
mp-568182,[0.94374658 0.94455075 0.94418734]
mp-568184,[0.98073776]
mp-568189,[-1]
mp-568195,[0.93397592]
mp-568208,[0.71031555 0.7816064  0.93123964]
mp-568224,[0.83663241 1.35272405 0.96370903]
mp-568230,[0.999673   0.99120791]
mp-568231,[0.99448162 0.99957694 0.99957495]
mp-568232,[0.5935515  0.93460851]
mp-568240,[-1]
mp-568244,[0.96687143]
mp-568252,[0.99222629 0.99888836]
mp-568259,[-1]
mp-568270,[0.98329184 0.99855505]
mp-568282,[-1]
mp-568285,[-0.03659177]
mp-568289,[0.98895082 0.97865103]
mp-568293,[0.97564272 0.99020709 0.98855732]
mp-568295,[0.99244012 0.97695291]
mp-568299,[1.12063922 0.9950318  0.99127283]
mp-568301,[0.96885799 0.92112661 0.97522571]
mp-568318,[-1]
mp-568324,[0.98227989]
mp-568329,[-1]
mp-568333,[1.5361141 1.460827 ]
mp-568335,[-1]
mp-568349,[0.9936642  0.99715194]
mp-568350,[-1]
mp-568365,[-1]
mp-568366,[0.94619266 0.97164717]
mp-568373,[0.99969276 0.99877837]
mp-568379,[-1]
mp-568380,[0.73777106 0.45989279 0.69951344]
mp-568385,[0.9873362  0.98949755]
mp-568386,[-1]
mp-568394,[0.9993385  0.98868464]
mp-568397,[-1]
mp-568405,[-1]
mp-568423,[-1]
mp-568430,[0.96879567 0.56723284]
mp-568433,[0.99753431 0.99431517 0.99661954]
mp-568436,[-1]
mp-568443,[0.99966589 0.9996703 ]
mp-568469,[0.97664216 0.99182741 0.99092795]
mp-568478,[0.99816063 0.99718118]
mp-568483,[0.96740205 0.96890638 0.93938923]
mp-568493,[-1]
mp-568511,[0.99352928]
mp-568512,[0.95649614 0.97768402]
mp-568514,[0.99606848 0.99649578 0.97461356]
mp-568525,[-1]
mp-568532,[0.99993836 0.99990055]
mp-568534,[0.99270512 0.98021896 0.9899591 ]
mp-568536,[3.14971175 0.75486083]
mp-568543,[0.96837785 0.99196151]
mp-568552,[0.98893829 0.99456399]
mp-568553,[-1]
mp-568557,[0.99520166 0.96973222 0.99202188]
mp-568562,[0.99448681 0.99316869]
mp-568572,[0.99547146 0.9965904  0.99194921]
mp-568590,[0.99370708 0.99506372 0.99589351]
mp-568591,[0.95220151 0.98821603 0.97518791]
mp-568604,[0.98273163 0.95284813]
mp-568606,[-1]
mp-568611,[-1]
mp-568614,[1.2030593  0.99882855]
mp-568623,[-1]
mp-568627,[-1]
mp-568628,[0.99471256 0.92747032 0.92694841]
mp-568631,[0.98998198 0.99050961]
mp-568636,[0.98635655 0.98629545]
mp-568638,[0.96462903 0.96710584]
mp-568646,[0.50998772 0.81308986 0.3659349 ]
mp-568653,[-1]
mp-568659,[0.99975786 0.99959503 0.99970129]
mp-568663,[0.99993064 0.99975236]
mp-568666,[0.97599784 1.45227972]
mp-568683,[1.11838741 0.94953795]
mp-568692,[0.99256608 0.9896211 ]
mp-568713,[1.7227529  0.97402844 0.96612989]
mp-568722,[0.9956334  0.99703694]
mp-568726,[0.99848464 0.99921078]
mp-568742,[1.87561964 1.78208043 1.73585596]
mp-568759,[-1]
mp-568769,[0.61575065 0.05479516 0.07448759]
mp-568778,[0.99968839]
mp-568785,[-1]
mp-568788,[0.99123379 1.0042742 ]
mp-568801,[0.97188516 0.97295766 0.97846598]
mp-568802,[0.98828405 0.97579915 0.98866125]
mp-568811,[-1]
mp-568812,[0.99861993 0.98314879 0.97683044]
mp-568817,[0.9869336  0.98735265 0.99169609]
mp-568819,[-1]
mp-568828,[-1]
mp-568831,[0.98983688 0.98844987 0.98863623]
mp-568836,[0.99938604 0.99797428]
mp-568841,[0.98310582]
mp-568842,[0.94273578 0.99105433]
mp-568846,[-1]
mp-568847,[-1]
mp-568848,[-1]
mp-568851,[0.99697648 0.99139654]
mp-568855,[-1]
mp-568856,[0.99672296 0.9920904 ]
mp-568857,[0.99977806 0.99689074]
mp-568861,[0.99663045 0.99687994 0.99774015]
mp-568863,[0.99252731 1.01510935]
mp-568872,[0.9945643  0.98771827 0.99186257]
mp-568873,[0.98839581 0.99655664 0.99527091]
mp-568883,[-1]
mp-568885,[0.93990191 0.94035592 1.08302514]
mp-568887,[0.99949157 0.990867  ]
mp-568896,[-1]
mp-568903,[0.99628325 0.99875769]
mp-568909,[1.65648769 1.70316348 0.98928565]
mp-568916,[0.98439745 1.90202852]
mp-568923,[-1]
mp-568926,[0.990421  0.9952447]
mp-568937,[-1]
mp-568945,[0.74140483 0.75084988]
mp-568950,[0.99171001 0.97745502 0.98082705]
mp-568954,[0.99765383 0.99871772 0.9987369 ]
mp-568965,[0.98633345 0.98809715 0.96211557]
mp-568970,[0.99620051 0.99827157 0.98828587]
mp-569005,[0.99913262 0.99940802]
mp-569019,[-1]
mp-569028,[1.54324538 1.51998865 0.9761673 ]
mp-569050,[-1]
mp-569052,[0.98028007 0.97636007 1.83922782]
mp-569054,[0.30010569 0.30204769]
mp-569059,[0.98350461 2.79643742 0.98456196]
mp-569060,[0.9902842  0.97486808 0.9659507 ]
mp-569070,[0.99041451 0.99449008 0.9979227 ]
mp-569074,[1.05985066 0.42815674 0.18631457]
mp-569078,[-1]
mp-569082,[0.9900795]
mp-569085,[1.15481002 0.99522983]
mp-569093,[-1]
mp-569100,[0.99049371 0.98496195]
mp-569112,[0.99743621 0.99613426]
mp-569117,[0.99103256]
mp-569126,[0.98086442 0.97990927]
mp-569129,[0.98373116 0.98037766]
mp-569141,[-1]
mp-569147,[0.96289225]
mp-569153,[-1]
mp-569157,[0.99242117 0.98347322 0.99337049]
mp-569158,[0.97672885 0.96232431]
mp-569161,[-1]
mp-569163,[-1]
mp-569168,[-1]
mp-569175,[0.99296091 0.986903   0.9944659 ]
mp-569179,[0.99102975 0.99107683]
mp-569185,[0.99634066 0.99797681 0.99763682]
mp-569196,[0.8632649  0.19714625]
mp-569197,[0.99411418 0.99393688 0.99373244]
mp-569199,[0.97100214]
mp-569200,[0.98621531 0.98615862 0.98607796]
mp-569203,[-1]
mp-569207,[0.99886771 0.99971617 0.99970215]
mp-569209,[1.16116022 0.99438706]
mp-569221,[0.99134659 0.98907936]
mp-569224,[0.90745437 0.41989434 0.2649855 ]
mp-569227,[0.96285401]
mp-569237,[-1]
mp-569238,[0.99318607 1.94453001 0.98395458]
mp-569240,[0.99938569 0.99366476]
mp-569251,[0.80582446 0.7400641  0.56082183]
mp-569261,[0.98563155 0.99205476 0.96866473]
mp-569272,[1.10497977]
mp-569282,[-1]
mp-569287,[0.92125929 0.84032384]
mp-569292,[0.99650901 0.99982745 0.9997754 ]
mp-569296,[0.99607235]
mp-569302,[0.98659355 0.98665113 0.98655777]
mp-569303,[0.99860525 0.9801912 ]
mp-569308,[-1]
mp-569318,[0.95913456 0.97758707]
mp-569330,[-1]
mp-569334,[-1]
mp-569337,[-1]
mp-569343,[0.98527471 0.99235123 0.98958884]
mp-569347,[0.97789925 0.97844286 0.98170644]
mp-569348,[-1]
mp-569349,[-1]
mp-569378,[-1]
mp-569380,[-1]
mp-569383,[0.99446093 0.99498441 0.99489198]
mp-569410,[0.54998267 0.90558746]
mp-569415,[0.97831482 0.9870348 ]
mp-569425,[-1]
mp-569427,[-1]
mp-569435,[0.92247324 1.618094   0.70662293]
mp-569442,[0.94669082 0.9765996 ]
mp-569454,[-1]
mp-569461,[0.99649927 0.99722956 0.99720492]
mp-569465,[0.99746822 0.99428388]
mp-569472,[0.99997163 0.98813577]
mp-569478,[0.97177594 0.97274102]
mp-569480,[0.93381794 0.92044292]
mp-569484,[1.14289244 0.99929629]
mp-569487,[0.99239745 1.00419069 0.99569247]
mp-569496,[0.9564619  0.93947125]
mp-569508,[0.97646028]
mp-569509,[0.98422728 0.97046532]
mp-569512,[-1]
mp-569515,[0.99860123 0.99714637 0.99573779]
mp-569521,[-1]
mp-569522,[0.72555822 0.91443962]
mp-569526,[-0.13256247  0.92996652]
mp-569531,[-1]
mp-569533,[-1]
mp-569547,[0.99621024 0.99790563 0.99896362]
mp-569548,[0.81994769 0.63938186]
mp-569557,[0.97200097 0.92669868 0.96498946]
mp-569563,[-1]
mp-569569,[0.99557921 0.99847845 0.9930657 ]
mp-569571,[1.07025886]
mp-569576,[0.98838609 1.03881874 0.98804522]
mp-569582,[0.9446551  0.95546795]
mp-569594,[0.98474117 0.98536204]
mp-569597,[0.95219529]
mp-569610,[0.9993281  0.98901562]
mp-569653,[0.99165954 0.98591192 0.99585722]
mp-569670,[0.92493253]
mp-569675,[0.99147242 0.99802944]
mp-569677,[0.98292325 0.98222309]
mp-569684,[-1]
mp-569689,[0.99454374 0.99327593]
mp-569697,[0.93507533]
mp-569698,[0.94403721]
mp-569704,[0.99914142 0.99907663]
mp-569743,[-1]
mp-569744,[0.94626307 0.94409447]
mp-569752,[0.15101306 0.18201054]
mp-569756,[0.99967387 0.99102993]
mp-569760,[0.96609768 0.96155154]
mp-569764,[0.99964773 0.99987726 0.99467626]
mp-569776,[0.67385461 0.85805987 0.89134996]
mp-569782,[0.99277221 0.99008661]
mp-569783,[0.98965001 0.99207499]
mp-569787,[0.99459356 0.98885652 0.99770723]
mp-569804,[0.99557919 0.99690036]
mp-569806,[-1]
mp-569810,[0.9908407  0.99557643 0.97918912]
mp-569812,[0.99130681 0.99616738 0.99788897]
mp-569814,[-1]
mp-569819,[0.91648956 1.00281346]
mp-569824,[0.97977116 0.98223824 0.96220286]
mp-569826,[-1]
mp-569827,[0.98916287 0.98754606 0.95067234]
mp-569837,[0.98391113]
mp-569841,[-1]
mp-569842,[0.98600474 0.98608623]
mp-569847,[-1]
mp-569850,[0.96232666 0.99024609 0.98700586]
mp-569853,[1.02320575 0.97612705 0.99306758]
mp-569857,[0.97853381 0.75326979]
mp-569858,[0.42277492 0.36124553 0.60649931]
mp-569862,[0.93566167 0.9913011  0.99077762]
mp-569869,[-1]
mp-569879,[0.99483574 0.99487657]
mp-569883,[-1]
mp-569885,[0.99864971 0.99868336]
mp-569889,[0.99268951 0.99319164]
mp-569890,[ 0.85402602 -0.03390973]
mp-569891,[0.95731922]
mp-569892,[0.98615616 0.97790102 0.97949819]
mp-569895,[0.99400884 0.97577004 0.99410845]
mp-569896,[-1]
mp-569898,[0.90085155 1.26435514 1.25401335]
mp-569913,[0.93472113]
mp-569921,[0.99944243 0.99749733 0.99675265]
mp-569941,[-1]
mp-569943,[0.98887153 0.9970572  0.9124626 ]
mp-569945,[0.99316803 0.99168434 0.99505437]
mp-569952,[-1]
mp-569961,[0.99160942 0.99748586]
mp-569964,[ 1.06847354 -0.07498474]
mp-569967,[0.97192519 0.99239931 0.99266772]
mp-569970,[0.98641131 0.98745259 0.97999754]
mp-569978,[0.9988777  0.99763187]
mp-569983,[0.99396017]
mp-569984,[-1]
mp-569991,[0.99780066 0.99778698 0.99700235]
mp-570000,[0.99920484 0.99837463]
mp-570005,[0.9939339  0.99052626 0.99103885]
mp-570009,[0.95417429]
mp-570015,[0.96881118 0.97322561]
mp-570018,[0.96476984 0.95084805 0.96452354]
mp-570019,[1.97653418 0.93767783]
mp-570021,[-1]
mp-570022,[0.9941629]
mp-570039,[-1]
mp-570044,[2.23845692 0.89388445]
mp-570045,[1.18651336 0.97752705]
mp-570046,[0.98357317 0.99345156 0.98532298]
mp-570053,[-1]
mp-570054,[1.09397914 0.94312016]
mp-570058,[0.98881311 0.9946485  0.99462964]
mp-570060,[0.97478215 0.95971211 0.95164782]
mp-570073,[0.9634089]
mp-570080,[0.93683058 0.98894456 1.29648902]
mp-570082,[1.43789868 0.94362781]
mp-570087,[0.98433109 0.87536497]
mp-570089,[-1]
mp-570091,[0.99412915]
mp-570099,[-1]
mp-570105,[0.98195273 0.98043759 0.96884978]
mp-570122,[0.99926857 0.98983785]
mp-570123,[-1]
mp-570125,[0.98499551 0.9915785 ]
mp-570132,[0.99149824]
mp-570135,[-1]
mp-570137,[0.99402926 0.99617036 1.51925359]
mp-570146,[0.97485949 0.98709038 0.97946186]
mp-570152,[0.97181653 0.97763607 0.97856349]
mp-570158,[0.99738118 0.98867979 0.99276717]
mp-570163,[0.99476694]
mp-570165,[1.1354398  0.94219613]
mp-570166,[0.99296688 0.99193153 0.99247417]
mp-570167,[-1]
mp-570168,[0.99312029 0.99339488 1.55060763]
mp-570173,[0.99562664 0.9861614  0.98329131]
mp-570175,[0.94728161]
mp-570181,[0.9757549]
mp-570184,[0.98175608 0.96628966]
mp-570186,[-1]
mp-570192,[-1]
mp-570194,[0.99199236 0.97544034 0.99229167]
mp-570203,[0.98626386 0.99526698]
mp-570211,[0.94605434 0.99201928 0.97338411]
mp-570218,[0.9883322  0.98268935 0.95811117]
mp-570219,[0.77377933 0.57950998]
mp-570226,[0.89147822 0.96109066 0.90339767]
mp-570229,[0.82873881 0.91004572]
mp-570232,[-1]
mp-570262,[0.74714168]
mp-570270,[0.98832405 0.99681714 0.99354587]
mp-570285,[-1]
mp-570300,[0.570637   0.96134919 0.99835292]
mp-570306,[0.99026788 0.98599466 0.98306557]
mp-570308,[0.99665408]
mp-570311,[-1]
mp-570314,[1.07158824 0.94375999]
mp-570315,[-1]
mp-570319,[0.97608943 0.98671454]
mp-570340,[0.99629291 0.99013294]
mp-570355,[0.9159494  0.98824865]
mp-570356,[0.99382283 0.99326502 0.99345098]
mp-570360,[0.98800256 0.99314213 0.98754434]
mp-570362,[0.99759255]
mp-570388,[0.99359622 0.99665777 0.93273078]
mp-570404,[0.96342126 0.96535228]
mp-570410,[1.99645513 0.93693265]
mp-570411,[-1]
mp-570420,[0.98429147 0.99876158]
mp-570423,[-1]
mp-570437,[ 2.79864889 -0.08533953]
mp-570442,[0.93802135 0.94020159]
mp-570450,[0.94464109 0.6080585 ]
mp-570453,[0.99087298 0.99603754 0.97613436]
mp-570456,[0.99063176]
mp-570463,[0.97182023 0.97300759]
mp-570470,[0.97102897]
mp-570471,[0.99659423 0.99922977 0.99165897]
mp-570472,[ 1.08986392 -0.04455426]
mp-570477,[0.96828603]
mp-570480,[-1]
mp-570481,[-1]
mp-570483,[1.0150343  0.97824075 0.97882114]
mp-570505,[0.98642975 0.96977901 0.97702045]
mp-570511,[ 1.12605811 -0.0412934 ]
mp-570514,[0.99983142 0.99940615]
mp-570520,[0.99323956 0.99606642 0.98748293]
mp-570529,[0.95556842 0.88587281]
mp-570530,[0.99935019 0.99851725]
mp-570531,[0.99773156 0.99775093 0.99751809]
mp-570535,[0.99985313 0.99956079 0.99954219]
mp-570536,[0.98734254 0.97623847]
mp-570539,[-1]
mp-570544,[0.99632753 0.99706293]
mp-570547,[0.99590602 0.9918149 ]
mp-570548,[-1]
mp-570553,[0.99948126 0.98895723]
mp-570557,[0.97696707 0.97421528]
mp-570559,[ 1.07004133 -0.0727176 ]
mp-570564,[-1]
mp-570566,[-1]
mp-570568,[0.96985697 0.99668733 0.99622356]
mp-570583,[-1]
mp-570587,[0.99229727 0.99715888 0.99099089]
mp-570592,[0.96715792 0.96337996]
mp-570594,[0.94350662 0.96914978 0.95395495]
mp-570596,[0.99069687 0.99774373]
mp-570609,[0.99691831 0.99440584 0.99326439]
mp-570613,[ 1.78368313 -0.08615736]
mp-570615,[1.2253527  0.99410262 0.98010488]
mp-570621,[0.97694812]
mp-570629,[0.94229414 0.94128515 0.96179851]
mp-570631,[0.92346426]
mp-570652,[-1]
mp-570661,[0.96820655 0.97246892]
mp-570662,[-1]
mp-570666,[0.96008167 0.96037244 0.97001468]
mp-570671,[1.88542513 0.93965693]
mp-570673,[0.95296278 0.67102297 0.5694707 ]
mp-570679,[-1]
mp-570693,[0.99389757 0.98940855 0.99509436]
mp-570695,[1.72943577 0.94239926]
mp-570703,[-1]
mp-570706,[1.00258751 0.9995209 ]
mp-570712,[0.99563648 0.99717032 0.98258946]
mp-570723,[0.99178099 1.2509682 ]
mp-570727,[0.99621097 0.99769526 0.9987661 ]
mp-570728,[0.97301098]
