,score
mp-861607,0.996093232
mp-861944,0.996142704
mp-861945,0.880458684
mp-861952,0.948791119
mp-861957,0.996059928
mp-861959,0.880876002
mp-861973,0.875977942
mp-861572,0.992800798
mp-861592,0.775282477
mp-861597,0.970669977
mp-861601,0.948791119
mp-861606,0.955600858
mp-861618,0.981977896
mp-861621,0.947976672
mp-861685,0.882416904
mp-861696,0.923927219
mp-861726,0.948791119
mp-861730,0.97112506
mp-861744,0.948299023
mp-861852,0.906538844
mp-861866,0.849208656
mp-861867,0.994042532
mp-861868,0.995384935
mp-861888,0.875977942
mp-861898,0.934892092
mp-861902,0.875986139
mp-861910,0.994909298
mp-861926,0.769694297
mp-861929,0.948299023
mp-861938,0.563045587
mp-861974,0.875977942
mp-861986,0.982310389
mp-862754,0.967679908
mp-862855,0.948560435
mp-862857,0.776244172
mp-862858,0.776209336
mp-862859,0.948791119
mp-862865,0.776211599
mp-862866,0.776218073
mp-862867,0.77620802
mp-862869,0.870751328
mp-862292,0.95778821
mp-862605,0.951570228
mp-862668,0.777001732
mp-862671,0.658628278
mp-862678,0.948791119
mp-862696,0.776179282
mp-862709,0.775977656
mp-862718,0.703596216
mp-862724,0.945832141
mp-862739,0.948791119
mp-862780,0.727706521
mp-862787,0.935576311
mp-862794,0.773706884
mp-862811,0.974440814
mp-862813,0.948058627
mp-862814,0.948059265
mp-862817,0.875977942
mp-862819,0.947680477
mp-862821,0.948791119
mp-862822,0.948791119
mp-862823,0.948791119
mp-862829,0.875977806
mp-862830,0.948058426
mp-862833,0.948058627
mp-862843,0.948560435
mp-862844,0.77621078
mp-862849,0.875977868
mp-862851,0.776257378
mp-862893,0.991398157
mp-862983,0.988612726
mp-862986,0.99186496
mp-863026,0.993780104
mp-863384,0.982139861
mp-863387,0.912504857
mp-863389,0.96823565
mp-863394,0.996551185
mp-863402,0.984031339
mp-863403,0.988747785
mp-863404,0.933986513
mp-863405,0.931446417
mp-863407,0.989406789
mp-863408,0.747794962
mp-863412,0.378324
mp-863414,0.932595312
mp-862995,0.948164041
mp-862999,0.972799509
mp-863003,0.948619498
mp-863004,0.990299501
mp-863006,0.993975611
mp-863017,0.953430367
mp-863025,0.877765175
mp-863035,0.775002491
mp-863066,0.992178019
mp-863078,0.992153343
mp-863111,0.948185291
mp-863262,0.989071406
mp-863292,0.921617776
mp-863356,0.989137395
mp-863358,0.429229017
mp-863360,0.996799171
mp-863362,0.866195877
mp-863365,0.977673998
mp-863366,0.95922804
mp-863368,0.956610982
mp-863369,0.565582338
mp-863370,0.986701024
mp-863372,0.973664844
mp-863381,0.973206861
mp-863383,0.848291238
mp-863415,0.990004369
mp-863430,0.947923052
mp-864696,0.948791119
mp-864717,0.948791119
mp-864745,0.951664526
mp-864765,0.959812236
mp-864780,0.875977942
mp-864791,0.948791119
mp-864796,0.875977942
mp-864841,0.99146673
mp-864879,0.966906836
mp-864891,0.893818271
mp-864899,0.776207247
mp-864913,0.948791108
mp-864931,0.985078249
mp-864982,0.993660819
mp-863416,0.991922221
mp-863418,0.896742989
mp-863420,0.923910445
mp-863421,0.989981696
mp-863423,0.949481415
mp-863427,0.679508216
mp-863434,0.94910916
mp-863435,0.981127385
mp-863436,0.891821991
mp-863438,0.31883182
mp-863439,0.835034309
mp-863443,0.989973883
mp-863678,0.958706148
mp-863718,0.996149253
mp-863731,0.873413437
mp-863746,0.993688079
mp-863747,0.880874528
mp-863756,0.872203211
mp-863857,0.891003224
mp-863944,0.686338958
mp-864634,0.875977975
mp-864636,0.948791119
mp-864662,0.993087828
mp-864664,0.990384878
mp-864998,0.948791119
mp-865013,0.948791119
mp-865024,0.985191497
mp-865089,0.947680477
mp-865411,0.77618899
mp-865412,0.919577901
mp-865428,0.776211345
mp-865440,0.980322034
mp-865460,0.948791119
mp-865466,0.980581356
mp-865488,0.947680477
mp-865508,0.947515011
mp-865511,0.935617943
mp-865532,0.949823513
mp-865552,0.947680477
mp-865553,0.948791119
mp-865572,0.776248006
mp-865606,0.970232291
mp-865685,0.994622372
mp-865080,0.947680477
mp-865095,0.979865613
mp-865132,0.963301418
mp-865175,0.948058054
mp-865177,0.982625356
mp-865181,0.983361868
mp-865188,0.982844523
mp-865192,0.948062397
mp-865193,0.995491195
mp-865235,0.950624335
mp-865239,0.948791119
mp-865246,2.82E-05
mp-865247,0.948064248
mp-865272,0.985536931
mp-865273,0.947680477
mp-865305,0.948560435
mp-865386,0.776047743
mp-865745,0.947680477
mp-865858,0.875977942
mp-865862,0.875977942
mp-865885,0.948791119
mp-865922,0.948325676
mp-865949,0.947680477
mp-865961,0.992914733
mp-865967,0.985075415
mp-865968,0.948791119
mp-865980,0.985048364
mp-866021,0.947680477
mp-866185,0.875977942
mp-866189,0.948791119
mp-866198,0.875460522
mp-866201,0.995418574
mp-866274,0.948791119
mp-866297,0.947680477
mp-866298,0.970135039
mp-866301,0.944223348
mp-866302,0.994224435
mp-866304,0.882526089
mp-866308,0.643456129
mp-866310,0.973086094
mp-866312,0.990306191
mp-866313,0.727262937
mp-866314,0.968380197
mp-866339,0.958071446
mp-866468,0.996709385
mp-866474,0.995400196
mp-866480,0.977406557
mp-866481,0.830791664
mp-866482,0.880905558
mp-866492,0.906028033
mp-866496,0.672160843
mp-866500,0.941304395
mp-866503,0.988441458
mp-866516,0.942032771
mp-866030,0.947680477
mp-866034,0.948791119
mp-866036,0.983695401
mp-866037,0.875977057
mp-866040,0.947680477
mp-866046,0.99511426
mp-866047,0.9480579
mp-866078,0.74124422
mp-866089,0.948791119
mp-866095,0.948791119
mp-866136,0.918764498
mp-866167,0.875978009
mp-866536,0.948299023
mp-866538,0.982643464
mp-866565,0.952010194
mp-866604,0.941740835
mp-866637,0.948560435
mp-866638,0.979697931
mp-866640,0.945314752
mp-866641,0.659787688
mp-866649,0.951612774
mp-866650,0.977042731
mp-866657,0.800156798
mp-866658,0.948791119
mp-866661,0.822380951
mp-866662,0.958055521
mp-866663,0.948395414
mp-866665,0.984651949
mp-866684,0.883627563
mp-866685,0.822868085
mp-866690,0.7874517
mp-866691,0.971027723
mp-866692,0.948222619
mp-866693,0.947976672
mp-866695,0.875008619
mp-866696,0.965640362
mp-866709,0.974397733
mp-866712,0.97116332
mp-866713,0.962788621
mp-866714,0.546222861
mp-866605,0.941322711
mp-866608,0.948299023
mp-866612,0.852941236
mp-866617,0.978248097
mp-866620,0.994057651
mp-866621,0.996440528
mp-866622,0.769717242
mp-866774,0.985574816
mp-866804,0.949868901
mp-866806,0.799831105
mp-866883,0.994503981
mp-866922,0.907065465
mp-866943,0.970735721
mp-866952,0.982419187
mp-867004,0.837104047
mp-867022,0.897936197
mp-867047,0.776160692
mp-867138,0.947680477
mp-867185,0.949633792
mp-867186,0.948791119
mp-867221,0.904524977
mp-867239,0.948299023
mp-867298,0.947680477
mp-867299,0.948299023
mp-867310,0.948058627
mp-867312,0.947976672
mp-867315,0.875975962
mp-867323,0.948413097
mp-867324,0.971532027
mp-867325,0.948299023
mp-867358,0.948560623
mp-867361,0.947680477
mp-867369,0.961562065
mp-867373,0.970946813
mp-866812,0.974855973
mp-866813,0.876656586
mp-866826,0.879806206
mp-866827,0.941407045
mp-866829,0.992221288
mp-866832,0.979631751
mp-866863,0.933651275
mp-866869,0.892376515
mp-866870,0.886751945
mp-866873,0.996709385
mp-867477,0.947679305
mp-867500,0.985686417
mp-867545,0.802883785
mp-867561,0.975349544
mp-867562,0.921685335
mp-867571,0.981776937
mp-867575,0.955246527
mp-867590,0.986106899
mp-867595,0.990615967
mp-867606,0.906675106
mp-867624,0.965505979
mp-867626,0.8984864
mp-867629,0.969440362
mp-867649,0.924779962
mp-867653,0.966812881
mp-867660,0.936265174
mp-867665,0.993171425
mp-867667,0.862325471
mp-867673,0.740962914
mp-867501,0.970925855
mp-867502,0.948299023
mp-867517,0.642486001
mp-867518,0.948666206
mp-867519,0.973538651
mp-867524,0.950246837
mp-867526,0.993396429
mp-867530,0.930014973
mp-867534,0.970130736
mp-867537,0.916420534
mp-867541,0.786100919
mp-867714,0.992246379
mp-867726,0.798639999
mp-867727,0.995617302
mp-867750,0.860222361
mp-867754,0.945969056
mp-867764,0.940575615
mp-867782,0.859880464
mp-867783,0.99512357
mp-867790,0.265719795
mp-867845,0.967206214
mp-867858,0.875977874
mp-867907,0.776206354
mp-867940,0.946075273
mp-867956,0.972535484
mp-867963,0.99546887
mp-867972,0.933546886
mp-867983,0.706091284
mp-867992,0.988351171
mp-868032,0.906505715
mp-881183,0.954037981
mp-882700,0.924021178
mp-882825,0.973271393
mp-884346,0.974391735
mp-886902,0.930967984
mp-891926,0.991675685
mp-891955,0.809425345
mp-891956,0.987888144
mp-907952,0.916398587
mp-934093,0.967291884
mp-935267,0.926363138
mp-937761,0.685001066
mp-941221,0.767610376
mp-942700,0.975438223
mp-942701,0.982425711
mp-942704,0.955951565
mp-943462,0.962750084
mp-943466,0.972374802
mp-945194,0.550615264
mp-945228,0.967709364
mp-950214,0.932477592
mp-950217,0.972545258
mp-950995,0.986923698
mp-972448,0.762515572
mp-956096,0.976561848
mp-961689,0.947680477
mp-961696,0.948791119
mp-961710,0.947680477
mp-971662,0.972409782
mp-971669,0.895608199
mp-971744,0.948299023
mp-972470,0.982425794
mp-972551,0.996395189
mp-972600,0.979818102
mp-972631,0.92038335
mp-972662,0.949031854
mp-972759,0.982087152
mp-972808,0.973126478
mp-972876,0.994938205
mp-972931,0.975517843
mp-972965,0.948560344
mp-973165,0.776210629
mp-973225,0.948791119
mp-973241,0.947976672
mp-973261,0.994503282
mp-973271,0.948791119
mp-973330,0.475342752
mp-973335,0.928390646
mp-973352,0.996714583
mp-971830,0.996370261
mp-971844,0.982702272
mp-971864,0.947976672
mp-972032,0.927291044
mp-972084,0.924019927
mp-972112,0.995681934
mp-972117,0.929612932
mp-972125,0.99668924
mp-972130,0.776210629
mp-972147,0.776210629
mp-972216,0.981914469
mp-972286,0.99566497
mp-972320,0.982620061
mp-972367,0.948791119
mp-972384,0.991221928
mp-972387,0.980995362
mp-972408,0.954637587
mp-972439,0.995499604
mp-973444,0.948791119
mp-973535,0.948791119
mp-973553,0.948791119
mp-973554,0.948791119
mp-973911,0.994708915
mp-974586,0.977603283
mp-974606,0.694496366
mp-974650,0.849720444
mp-974658,0.776210629
mp-974662,0.776210629
mp-974667,0.62237266
mp-974672,0.776210629
mp-974713,0.948560383
mp-974724,0.95371862
mp-974732,0.948791119
mp-974743,0.948791119
mp-974745,0.948791119
mp-974747,0.776210629
mp-973561,0.948299023
mp-973612,0.962398836
mp-973613,0.916420534
mp-973666,0.93992384
mp-973682,0.983758053
mp-973694,0.947976672
mp-973769,0.921239386
mp-973792,0.873490915
mp-973793,0.985498237
mp-973815,0.994820648
mp-973843,0.948560435
mp-973876,0.776210987
mp-973892,0.947680477
mp-973904,0.866003617
mp-973921,0.89189827
mp-973926,0.93788929
mp-973966,0.956803202
mp-973983,0.776210629
mp-973994,0.948791119
mp-974000,0.949041137
mp-974002,0.55023853
mp-974030,0.965907248
mp-974035,0.982883136
mp-974038,0.878560012
mp-974042,0.969947148
mp-974045,0.841671083
mp-974057,0.989502273
mp-974267,0.953746099
mp-974355,0.606616852
mp-974434,0.948570799
mp-974451,0.964037566
mp-974748,0.948791119
mp-974754,0.996618158
mp-974757,0.75850176
mp-974760,0.948791119
mp-974795,0.948791119
mp-975055,0.948791119
mp-975616,0.948791119
mp-975622,0.871695752
mp-975663,0.709798649
mp-975821,0.776210629
mp-975838,0.776210629
mp-975872,0.776210629
mp-975958,0.619022012
mp-976017,0.948791119
mp-976118,0.928608443
mp-976126,0.776210629
mp-976184,0.823689358
mp-976221,0.776210629
mp-974769,0.948659376
mp-974774,0.948791119
mp-974810,0.948791119
mp-974820,0.947680477
mp-974843,0.948791119
mp-974856,0.948791119
mp-974869,0.948791119
mp-974949,0.948791119
mp-974962,0.948791119
mp-974966,0.948791119
mp-974970,0.948791119
mp-974972,0.948791119
mp-975013,0.948791119
mp-975031,0.968311223
mp-975045,0.948791119
mp-975050,0.948791119
mp-975053,0.948791119
mp-975057,0.948791119
mp-975059,0.776210629
mp-975103,0.989785342
mp-975115,0.98868073
mp-975271,0.96060123
mp-975336,0.994488125
mp-975337,0.873490915
mp-975422,0.914284287
mp-975423,0.995069513
mp-975505,0.882015168
mp-975554,0.948299023
mp-975570,0.98337084
mp-975577,0.996578871
mp-975605,0.987051206
mp-976257,1.150063348
mp-976258,0.947680477
mp-976271,0.868496689
mp-976284,0.948791119
mp-976313,0.957045687
mp-976320,0.948791119
mp-976948,0.994721366
mp-976953,0.993890374
mp-976955,0.94856167
mp-977049,0.882113671
mp-977054,0.754828273
mp-977057,0.948791119
mp-977155,0.948791119
mp-977165,0.776210629
mp-977216,0.776210629
mp-977244,0.990190668
mp-977296,0.776210629
mp-977324,0.988448599
mp-977349,0.776210629
mp-977351,0.992279808
mp-977361,0.948059139
mp-977366,0.948791119
mp-977370,0.947680477
mp-977371,0.972437102
mp-977389,0.947680477
mp-977411,0.948058426
mp-977412,0.947680477
mp-977417,0.945315573
mp-977422,0.948791119
mp-977439,0.948299023
mp-977569,0.963254694
mp-977581,0.948058828
mp-976373,0.776210629
mp-976397,0.994269696
mp-976402,0.917360014
mp-976409,0.776210629
mp-976447,0.948791119
mp-976583,0.776210629
mp-976587,0.845432967
mp-976591,0.776210629
mp-976597,0.688688399
mp-976742,0.906604352
mp-976802,0.938728758
mp-976806,0.776210629
mp-976838,0.995385243
mp-976868,0.884941312
mp-976870,0.873490915
mp-976881,0.995045507
mp-976930,0.995037576
mp-976935,0.995533956
mp-978034,0.948791119
mp-978091,0.996618158
mp-978096,0.948299023
mp-978099,0.968610787
mp-978102,0.932663781
mp-982188,0.942071216
mp-982378,0.948791119
mp-982635,0.981385528
mp-982662,0.852461317
mp-982980,0.771627162
mp-982981,0.776210629
mp-983061,0.860606768
mp-983228,0.970959818
mp-983446,0.948791119
mp-983497,0.996618158
mp-983519,0.972201688
mp-978253,0.832136572
mp-978278,0.945582863
mp-978284,0.978830141
mp-978288,0.97551784
mp-978289,0.948791119
mp-978291,0.947680477
mp-978511,0.974440814
mp-978662,0.754853734
mp-978840,0.972594757
mp-978963,0.994777746
mp-978976,0.957856995
mp-978990,0.967212735
mp-978994,0.974440814
mp-979010,0.873490915
mp-979046,0.986711017
mp-979114,0.948791119
mp-979260,0.822634574
mp-979282,0.873490915
mp-979340,0.993982886
mp-979923,0.996760253
mp-980108,0.974397733
mp-980195,0.733153158
mp-980202,0.74444447
mp-980420,0.870034082
mp-980659,0.986578831
mp-980664,0.99442301
mp-980669,0.963816501
mp-980811,0.92401786
mp-980938,0.982622763
mp-980949,0.907971119
mp-981247,0.980106023
mp-981435,0.974397733
mp-982013,0.776210629
mp-983550,0.994821597
mp-983551,0.947680477
mp-983559,0.948058773
mp-983564,0.948791119
mp-983589,0.967595274
mp-985697,0.992016477
mp-985701,0.66153768
mp-985704,0.906205218
mp-985705,0.971641718
mp-985707,0.929594337
mp-986716,0.865096794
mp-989229,0.979518835
mp-989400,0.883013602
mp-989468,0.929740514
mp-984779,0.948791119
mp-985626,0.849414477
mp-983608,0.678885477
mp-984048,0.948791119
mp-984049,0.948791119
mp-984052,0.760256041
mp-984055,0.943223909
mp-984332,0.971310186
mp-984586,0.82407795
mp-984629,0.974440814
mp-984682,0.948299023
mp-984697,0.991058356
mp-984700,0.948791119
mp-984702,0.947680477
mp-984703,0.948791119
mp-984716,0.993286206
mp-984727,0.996618158
mp-984755,0.947505075
mp-984772,0.873490915
mp-984872,0.982425793
mp-985277,0.948723903
mp-985284,0.996677443
mp-985290,1.098669048
mp-985293,0.499856102
mp-985438,0.948299023
mp-985471,0.948299023
mp-985551,0.948791119
mp-985556,0.985925313
mp-985557,0.873490915
mp-985570,0.994056369
mp-985582,0.948791119
mp-985590,0.943078625
mp-985591,0.948791119
mp-985592,0.983584925
mp-985593,0.903268871
mp-985605,0.948791119
mp-985608,0.991471949
mp-989512,0.951033655
mp-989519,0.981430386
mp-989520,0.821603752
mp-989521,0.972831325
mp-989526,0.96864832
mp-989606,0.989456197
mp-989612,0.995246502
mp-989618,0.923641581
mp-989623,0.993943405
mp-989627,0.80424994
mp-989629,0.930507968
mp-989631,0.995995064
mp-989632,0.978168512
mp-989633,0.97222652
mp-989634,0.968143794
mp-989637,0.800682149
mp-989639,0.972740928
mp-989644,0.95152789
mp-990432,0.962480054
mp-990440,0.975703997
mp-990441,0.801520168
mp-995190,0.559020481
mp-995192,0.915117558
mp-995194,0.90583851
mp-995203,0.974610835
mp-995214,0.604752298
mp-995218,0.926943613
mp-995219,0.923702101
mp-995220,0.994180749
mp-995221,0.970628915
mp-989527,0.977375843
mp-989605,0.90028445
mp-989529,0.872146468
mp-989531,0.97849423
mp-989536,0.884490926
mp-989544,0.947680477
mp-989547,0.960915327
mp-989548,0.814902675
mp-989559,0.964982827
mp-989562,0.823829787
mp-989563,0.819069038
mp-989567,0.971940865
mp-989568,0.908067883
mp-989571,0.844486964
mp-989572,0.944614998
mp-989578,0.842078257
mp-989579,0.827145006
mp-989580,0.980332154
mp-989583,0.820213412
mp-989595,0.908965071
mp-995224,0.865769713
mp-995225,0.922489487
mp-995226,0.893287842
mp-995234,0.589451589
mp-995285,0.655657018
mp-995434,0.885897322
mp-996941,0.971372377
mp-996944,0.869607854
mp-996948,0.934145848
mp-996957,0.921256285
mp-997026,0.969572247
mp-997159,0.947976672
mp-997394,0.880876002
mp-997570,0.910249428
mp-997571,0.804039242
mp-997585,0.891164912
mp-997589,0.887523031
mp-997590,0.889433933
mp-998155,0.620847793
mp-998299,0.94782692
mp-998308,0.959894222
mp-998309,0.976203372
mp-998422,0.948299023
mp-998428,0.86261903
mp-998430,0.979137228
mp-998433,0.824823024
mp-998435,0.879113629
mp-998536,0.7131478
mp-998537,0.949022051
mp-998592,0.873843101
mp-998599,0.842357817
mp-998603,0.826401403
mp-998609,0.752682824
mp-998758,0.978811479
mp-998759,0.982776962
mp-998787,0.603824054
mp-998880,0.994926915
mp-998914,0.346492518
mp-998915,0.948560435
mp-995230,0.721532129
mp-995227,0.983321828
mp-998917,0.70513628
mp-998929,0.940657944
mp-998970,0.948299023
mp-999208,0.947680477
mp-999290,0.9838036
mp-999491,0.948791119
mp-999542,0.949060841
mp-999550,0.948299023
mp-999576,0.948650343
mp-1005829,0.831355438
mp-1005831,0.946568491
mp-1005986,0.749524963
mp-1006058,0.786985794
mp-1006068,0.948560344
mp-1006112,0.948791119
mp-1006115,0.948791119
mp-1006118,0.977284796
mp-1006127,0.996538344
mp-1006146,0.948791119
mp-1006150,0.948299023
mp-1003735,0.940848555
mp-1005789,0.880876002
mp-1001024,0.960514429
mp-1001079,0.94090155
mp-1001080,0.895868172
mp-1001112,0.984217214
mp-1002210,0.948791119
mp-1002230,0.948791119
mp-1003315,0.631856518
mp-1003318,0.985514848
mp-1003319,0.820829393
mp-1003320,0.955800779
mp-1003403,0.971201464
mp-1003437,0.968665418
mp-1003548,0.909564309
mp-1003549,0.991912065
mp-1003635,0.972254068
